folio,int,idinsert,entidad,munici,locali,sexo,edad,intsel,intsel2,completa,cam00,cam01,cam02,cam03,cam04a,cam04b,cam04c,cam04d,cam04e,cam04f,cam04esp,cam04g,cam05a,cam05b,cam05c,cam05d,cam05e,cam05f,cam05g,cam05esp,cam05h,cam05i,cam06,cam07,cam08,cam09,cam10,cam11,cam12,cam13,TIEMPO_GEN,region_h,code_upm,est_var,ponde_f,h218a,h218b,gp_edad,CHECATE,MIDETE,MUEVETE,Area
02002012435799990151,1,1055838,02,002,0124,1,45,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,3,2016/10/04,1,1o01,111,1092.6997992063646,3,3,2,1,0,1,2
020020167348A9990011,1,1054636,02,002,0167,2,39,1,,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,1,1o31,112,306.79016821702743,3,3,1,1,0,1,2
020020167348A9990041,5,1054627,02,002,0167,2,37,1,,1,4,1,2,1,1,1,0,0,0,0,,0,1,1,0,0,0,0,0,,0,0,1,3,1,1,3,2,1,3,2016/10/04,1,1o31,112,1533.950841085137,3,3,1,1,0,0,2
020020167348A9990051,2,1054642,02,002,0167,2,39,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,2,3,1,2016/10/04,1,1o31,112,613.5803364340549,3,3,1,1,0,1,2
020020167348A9990061,2,1054640,02,002,0167,1,43,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,99,1,3,3,3,2,2016/10/04,1,1o31,112,1017.2288265702813,2,6,2,1,0,1,2
020020167348A9990081,1,1055815,02,002,0167,1,54,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,2,2,3,3,2016/10/04,1,1o31,112,891.7353040523004,2,5,2,0,0,1,2
020020167348A9990091,2,1055824,02,002,0167,2,29,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,3,1,3,2,3,3,2016/10/04,1,1o31,112,1069.1818774798144,3,3,1,0,0,1,2
020020167348A9990101,2,1055817,02,002,0167,2,52,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,5,5,5,99,99,99,2,2016/10/04,1,1o31,112,805.0044880213158,0,0,2,0,0,0,2
020020167348A9990111,1,1055833,02,002,0167,1,41,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,4,1,3,3,3,3,2016/10/04,1,1o31,112,508.61441328514064,2,6,2,0,1,1,2
020020167348A9990121,2,1055819,02,002,0167,2,37,1,13,1,4,1,2,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,1,2,2,1,3,3,3,1,2016/10/04,1,1o31,112,613.5803364340549,3,3,1,0,0,1,2
020020167348A9990141,2,1055262,02,002,0167,2,41,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,3,2016/10/04,1,1o31,112,920.3705046510823,3,3,2,1,0,1,2
020020167348A9990151,1,1055269,02,002,0167,1,50,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,1,2016/10/04,1,1o31,112,1337.6029560784507,3,3,2,0,0,1,2
020020167348A9990191,1,1055268,02,002,0167,1,21,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,3,2016/10/04,1,1o31,112,743.4605028316435,3,2,1,1,0,1,2
02002017035799990011,4,1054671,02,002,0170,2,21,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,3,2016/10/04,1,1o01,111,1815.7779805118746,3,3,1,0,0,1,2
02002017035799990021,2,1054678,02,002,0170,1,20,1,10,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,4,5,1,3,2,1,3,2016/10/04,1,1o01,111,1212.0230862184176,2,6,1,0,1,0,2
02002017035799990031,1,1054680,02,002,0170,2,85,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,5,99,1,3,99,3,3,2016/10/04,1,1o01,111,369.68771905252487,0,0,3,0,0,1,2
02002017035799990041,5,1055870,02,002,0170,2,21,1,10,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,2,1,3,3,3,2,2016/10/04,1,1o01,111,2269.722475639843,3,3,1,0,0,1,2
02002017035799990071,2,1055315,02,002,0170,2,29,1,,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,3,2016/10/04,1,1o01,111,907.8889902559373,3,1,1,1,1,1,2
02002017035799990081,2,1055319,02,002,0170,2,47,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,3,2016/10/04,1,1o01,111,3456.5218829342753,2,2,2,1,1,1,2
02002017035799990091,1,1055310,02,002,0170,1,48,1,,1,4,1,1,2,,,,,,,,,0,0,0,1,0,0,0,,0,0,1,3,4,1,3,3,3,1,2016/10/04,1,1o01,111,2048.8121235119324,2,6,2,1,1,1,2
02002025535799990031,1,1055295,02,002,0255,1,47,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,3,2016/10/04,1,1o01,111,1546.590485030546,2,3,2,1,0,1,2
02002025535799990041,3,1055302,02,002,0255,1,24,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,3,2016/10/04,1,1o01,111,1029.2872978347175,3,3,1,1,1,1,2
02002025535799990051,2,1055307,02,002,0255,2,41,1,12,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,1,CENTRO DE SALUD,0,0,1,3,4,1,3,3,3,3,2016/10/04,1,1o01,111,978.461579169087,2,3,2,1,1,1,2
02002025535799990061,1,1055864,02,002,0255,2,78,1,,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,1,1o01,111,209.30012401742948,2,3,3,0,0,0,2
02002025535799990071,1,1055862,02,002,0255,1,48,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,3,1,3,3,3,3,2016/10/04,1,1o01,111,773.295242515273,2,3,2,0,0,1,2
02002025535799990081,2,1055858,02,002,0255,2,21,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,3,3,1,2016/10/04,1,1o01,111,514.0048437141305,2,5,1,1,1,1,2
02002025535799990091,5,1055853,02,002,0255,1,26,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,2,1,3,3,3,3,2016/10/04,1,1o01,111,1715.4788297245295,2,6,1,0,0,1,2
02002025535799990101,1,1055849,02,002,0255,1,32,1,13,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,2,3,2,2016/10/04,1,1o01,111,686.1915318898117,2,6,1,1,0,1,2
02002025535799990111,1,1054665,02,002,0255,2,26,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,1,2016/10/04,1,1o01,111,257.00242185706526,3,3,1,0,0,1,2
02002025535799990141,1,1054669,02,002,0255,2,22,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,1,3,1,2016/10/04,1,1o01,111,257.00242185706526,2,6,1,1,0,1,2
02002025535799990151,1,1054664,02,002,0255,2,68,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,99,1,3,3,1,1,2016/10/04,1,1o01,111,209.30012401742948,2,2,3,1,0,0,2
020020270348A9990021,2,1054589,02,002,0270,1,44,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,3,3,3,2016/10/04,1,1o31,112,3135.098363153106,3,2,2,0,0,0,2
020020270348A9990031,3,1054593,02,002,0270,1,43,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,3,1,3,3,3,3,2016/10/04,1,1o31,112,4702.64754472966,10,4,2,0,0,1,2
020020270348A9990061,3,1054596,02,002,0270,1,26,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,1,2016/10/04,1,1o31,112,11456.723131584551,10,4,1,1,0,1,2
020020270348A9990081,2,1055780,02,002,0270,2,50,1,10,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,2,2016/10/04,1,1o31,112,2481.0231354097023,8,1,2,1,0,1,2
020020270348A9990091,1,1055782,02,002,0270,1,51,1,10,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,2,2016/10/04,1,1o31,112,2748.327435358074,3,3,2,1,0,1,2
020020270348A9990101,2,1055785,02,002,0270,2,65,1,,1,4,1,1,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,3,1,3,3,3,2,2016/10/04,1,1o31,112,2241.2870031474936,2,2,3,1,0,1,2
020020270348A9990111,1,1055790,02,002,0270,1,28,1,12,1,4,1,1,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,2,2016/10/04,1,1o31,112,4582.6892526338215,3,3,1,1,0,1,2
020020270348A9990121,1,1055814,02,002,0270,2,78,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,2,2016/10/04,1,1o31,112,1242.2896664262773,0,0,3,1,0,1,2
020020270348A9990141,1,1055237,02,002,0270,2,46,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,3,4,1,3,3,3,3,2016/10/04,1,1o31,112,945.5270329406225,3,3,2,1,1,1,2
020020270348A9990151,1,1055236,02,002,0270,2,82,1,10,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016/10/04,1,1o31,112,1242.2896664262773,0,0,3,0,0,0,2
020020270348A9990161,1,1055235,02,002,0270,2,41,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,99,99,3,2,2016/10/04,1,1o31,112,945.5270329406225,3,2,2,0,0,1,2
020020521348A9990021,2,1054602,02,002,0521,2,37,1,10,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,2,1,3,2,3,2,2016/10/04,1,1o31,112,1294.1915263715812,3,3,1,1,0,1,2
020020521348A9990031,2,1054619,02,002,0521,2,23,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,1,1,3,1,2016/10/04,1,1o31,112,2255.166999037543,3,3,1,0,0,1,2
020020521348A9990041,1,1054610,02,002,0521,1,45,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,1,2,2016/10/04,1,1o31,112,4291.1705266801855,2,3,2,0,0,0,2
020020521348A9990081,2,1055802,02,002,0521,2,34,1,,1,4,1,2,1,1,0,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,3,2016/10/04,1,1o31,112,2255.166999037543,2,6,1,1,1,1,2
020020521348A9990091,1,1055809,02,002,0521,1,63,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,1,2016/10/04,1,1o31,112,2821.3329349291525,2,6,3,1,0,1,2
020020521348A9990101,2,1055804,02,002,0521,2,26,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,2,3,1,2016/10/04,1,1o31,112,2255.166999037543,2,6,1,0,0,1,2
020020521348A9990111,1,1055795,02,002,0521,2,27,1,,1,4,1,2,2,,,,,,,,,0,0,0,0,0,0,0,,1,0,1,2,3,1,3,2,3,1,2016/10/04,1,1o31,112,2255.166999037543,3,3,1,0,0,1,2
020020521348A9990121,2,1055799,02,002,0521,2,45,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,2,3,2,2016/10/04,1,1o31,112,1941.2872895573719,2,4,2,0,0,1,2
020020521348A9990131,3,1055241,02,002,0521,2,21,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,4,1,3,3,3,2,2016/10/04,1,1o31,112,3382.750498556314,2,6,1,0,1,1,2
020020521348A9990151,1,1055251,02,002,0521,1,32,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,3,2016/10/04,1,1o31,112,3136.2813500464213,2,6,1,0,0,1,2
020020521348A9990161,1,1055260,02,002,0521,1,56,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,5,1,3,99,3,2,2016/10/04,1,1o31,112,1880.8886232861014,3,3,2,1,0,1,2
020020521348A9990171,2,1055248,02,002,0521,2,21,1,12,1,4,1,1,2,,,,,,,,,1,1,0,1,0,0,0,,0,0,1,3,2,1,3,2,3,1,2016/10/04,1,1o31,112,2255.166999037543,4,3,1,1,0,1,2
020020521348A9990181,1,1055256,02,002,0521,1,22,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,1,1,1,3,3,3,3,2016/10/04,1,1o31,112,3136.2813500464213,3,3,1,0,0,1,2
020040001393A0020111,2,1054769,02,004,0001,2,33,1,,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,3,1,3,2,3,1,2016/10/04,1,1o61,123,51142.03072040743,3,3,1,1,0,1,1
020040001393A0020271,2,1054751,02,004,0001,1,24,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,3,2,3,3,2016/10/04,1,1o61,123,86193.26948639803,4,3,1,1,0,1,1
020040001393A0020421,4,1054781,02,004,0001,1,31,1,,1,4,1,4,2,,,,,,,,,1,1,1,0,0,0,0,,0,0,2,4,3,4,3,2,3,2,2016/10/04,1,1o61,123,215483.17371599504,10,4,1,0,0,0,1
020040001393A0021031,1,1054756,02,004,0001,1,36,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,2,1,3,2016/10/04,1,1o61,123,71947.6774256598,3,3,1,0,0,0,1
020040001393A0060031,1,1055386,02,004,0001,2,51,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,1,2016/10/04,1,1o61,123,5224.921799240452,0,0,2,1,0,1,1
020040001393A0060131,2,1055376,02,004,0001,2,45,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,1,2016/10/04,1,1o61,123,14469.67708916502,2,5,2,1,0,1,1
020040001393A0060171,2,1055382,02,004,0001,2,24,1,,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,1,1o61,123,20795.369345112707,4,2,1,1,0,1,1
020040001393A0260061,1,1055387,02,004,0001,1,52,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,2,1,3,3,3,1,2016/10/04,1,1o61,123,28049.24440282752,3,3,2,0,0,1,1
020040001393A0260151,4,1055388,02,004,0001,2,32,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,3,2016/10/04,1,1o61,123,106626.93127479078,11,2,1,1,0,1,1
020040001393A0340341,1,1055966,02,004,0001,1,66,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,3,2,1,3,3,3,1,2016/10/04,1,1o61,123,37764.78950122547,3,3,3,1,0,1,1
020040001393A0340581,2,1055963,02,004,0001,2,21,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,2,2016/10/04,1,1o61,123,56405.46930465354,3,3,1,1,0,1,1
020040001393A0340701,3,1055954,02,004,0001,1,27,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,1,3,2,3,2,2016/10/04,1,1o61,123,190128.22712738853,10,4,1,0,0,1,1
020040001393A0600541,1,1055959,02,004,0001,2,51,1,13,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,2,3,3,2016/10/04,1,1o61,123,114493.93855726908,3,3,2,1,0,1,1
02004000139970010111,1,1055932,02,004,0001,2,52,1,13,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,2,1,3,3,3,2,2016/10/04,1,1o62,123,23213.390237034677,3,2,2,1,0,1,1
02004000139970010161,2,1055943,02,004,0001,2,36,1,10,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,1,2,1,3,2,3,1,2016/10/04,1,1o62,123,16071.544885298383,4,3,1,0,0,1,1
02004000139970010381,1,1055941,02,004,0001,1,80,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,2,2016/10/04,1,1o62,123,10309.557298670348,3,3,3,1,0,1,1
02004000139970100181,1,1055369,02,004,0001,1,56,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,2,2016/10/04,1,1o62,123,16802.19961336028,3,2,2,1,0,1,1
02004000139970130081,1,1055951,02,004,0001,1,35,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,2,3,3,2016/10/04,1,1o62,123,37590.17347988062,4,1,1,1,0,1,1
02004000139970130361,2,1055929,02,004,0001,2,46,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,2,3,3,2016/10/04,1,1o62,123,27888.103405430047,3,1,2,1,0,1,1
02004000139970130451,2,1055949,02,004,0001,2,63,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,99,2016/10/04,1,1o62,123,20140.485309325144,2,6,3,1,0,1,1
02004000139970130541,1,1055936,02,004,0001,1,45,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,2,1,1,3,2,3,2,2016/10/04,1,1o62,123,37590.17347988062,3,3,2,0,0,1,1
02004000139970280471,1,1054802,02,004,0001,1,46,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,1,1,2,3,2016/10/04,1,1o62,123,16396.01600047663,2,3,2,0,0,0,1
02004000139970340091,1,1054761,02,004,0001,1,48,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,4,2,3,3,3,2016/10/04,1,1o62,123,23042.05345521528,4,2,2,0,0,0,1
02004000139970340191,1,1054803,02,004,0001,1,62,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,4,1,1,3,3,3,2016/10/04,1,1o62,123,32314.533397816132,2,6,3,0,1,1,1
02004000139970340291,1,1054746,02,004,0001,1,69,1,,1,4,1,4,2,,,,,,,,,0,1,1,0,0,0,0,,0,0,1,3,4,1,3,3,3,2,2016/10/04,1,1o62,123,16448.999223310988,2,3,3,1,1,1,1
02004000139970340341,4,1054740,02,004,0001,1,45,1,,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,2,1,1,2,2,3,2,2016/10/04,1,1o62,123,46084.10691043056,4,3,2,0,0,1,1
02004000153150030031,2,1055899,02,004,0001,2,48,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,2,1,1,3,2,3,1,2016/10/04,1,1o44,122,5092.285103734458,2,6,2,0,0,1,1
02004000153150030101,2,1056005,02,004,0001,2,41,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,1,2016/10/04,1,1o44,122,10184.570207468916,2,5,2,1,0,1,1
02004000153150030241,2,1055912,02,004,0001,2,39,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,2,1,3,2,3,1,2016/10/04,1,1o44,122,5092.285103734458,2,6,1,1,0,1,1
02004000153150030311,3,1055907,02,004,0001,2,20,1,10,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,3,1,3,3,1,1,2016/10/04,1,1o44,122,10506.889766735021,3,3,1,1,0,0,1
02004000153150030381,2,1055902,02,004,0001,2,35,1,12,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,1,1o44,122,5092.285103734458,3,2,1,1,0,1,1
02004000153150080071,3,1055358,02,004,0001,2,53,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,2,1,3,3,3,3,2016/10/04,1,1o44,122,15911.586428725139,0,0,2,1,0,1,1
02004000153150080091,1,1055367,02,004,0001,2,35,1,10,1,4,1,1,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,3,2016/10/04,1,1o44,122,3196.6553350748472,3,3,1,1,0,1,1
02004000153150080141,2,1055356,02,004,0001,2,67,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,3,2016/10/04,1,1o44,122,7720.217880258518,2,6,3,0,0,1,1
02004000153150150011,4,1055351,02,004,0001,1,27,1,12,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,3,1,3,2,3,1,2016/10/04,1,1o44,122,35748.56974484423,3,3,1,1,0,1,1
02004000153150150071,1,1055345,02,004,0001,1,48,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,2,2016/10/04,1,1o44,122,12840.783393325191,2,6,2,1,1,1,1
02004000153150150191,1,1055355,02,004,0001,2,52,1,,1,4,1,1,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,3,2,1,3,3,3,1,2016/10/04,1,1o44,122,3273.4774163262655,3,1,2,1,0,1,1
02004000153150220031,1,1054720,02,004,0001,1,44,1,10,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,2,3,3,2,3,1,2016/10/04,1,1o44,122,10908.984121762993,4,3,2,1,0,0,1
02004000153150220121,4,1054708,02,004,0001,1,21,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,3,3,3,1,3,2,2016/10/04,1,1o44,122,20246.97755460204,2,6,1,0,0,0,1
02004000153150290021,1,1054713,02,004,0001,1,56,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,1,1,3,3,3,2,2016/10/04,1,1o44,122,9387.676167329397,2,6,2,0,0,1,1
02004000153150290101,2,1054725,02,004,0001,2,48,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,1,2016/10/04,1,1o44,122,9599.312950648738,10,4,2,0,0,1,1
02004000153150290171,1,1054729,02,004,0001,2,55,1,,1,4,1,2,2,,,,,,,,,1,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,1,2016/10/04,1,1o44,122,5972.66054908652,3,3,2,1,1,1,1
02004000153150290211,2,1054716,02,004,0001,2,20,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,1,1,1,3,2,2016/10/04,1,1o44,122,13204.14718268526,3,2,1,0,0,1,1
02004000153150290251,1,1054737,02,004,0001,2,52,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,5,1,1,3,3,2,1,2016/10/04,1,1o44,122,5972.66054908652,2,6,2,0,0,0,1
02004000153150360061,3,1055921,02,004,0001,1,21,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,3,1,3,2016/10/04,1,1o44,122,21028.570438143666,4,1,1,0,0,0,1
02004000153150360131,2,1055914,02,004,0001,2,47,1,,1,4,1,4,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,3,2,1,3,3,3,2,2016/10/04,1,1o44,122,6189.602241934141,2,6,2,1,0,1,1
02004000153150360171,2,1055917,02,004,0001,2,39,1,,1,4,1,2,1,0,1,0,0,0,0,,0,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,1,1o44,122,4126.401494622761,3,2,1,1,0,1,1
02004000153150360241,1,1055926,02,004,0001,2,49,1,12,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,2,3,1,2016/10/04,1,1o44,122,6189.602241934141,3,3,2,1,0,1,1
02004190382010010731,2,1055394,02,004,1903,2,24,1,10,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,1,CLINICAS,0,0,1,3,1,1,3,2,3,2,2016/10/04,1,1o45,122,78015.26791047507,3,3,1,1,0,1,1
02004190382010011381,2,1055396,02,004,1903,2,40,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,1,1,3,3,3,1,2016/10/04,1,1o45,122,85074.74521906863,3,3,2,1,0,1,1
02004190382010040091,1,1055404,02,004,1903,1,52,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,1,3,4,1,3,3,3,3,2016/10/04,1,1o45,122,32191.33307226392,3,1,2,1,1,1,1
02004190382010040121,1,1055401,02,004,1903,1,35,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,3,1,3,3,3,1,2016/10/04,1,1o45,122,26779.940674791946,3,3,1,1,0,1,1
02004190382010040161,2,1055399,02,004,1903,2,40,1,,1,4,1,2,2,,,,,,,,,0,1,0,0,0,0,0,,0,0,2,3,2,1,3,3,3,3,2016/10/04,1,1o45,122,10972.35265154154,3,3,2,1,0,1,1
02004190382010160041,2,1054792,02,004,1903,2,43,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,3,1,2016/10/04,1,1o45,122,8953.439763657896,4,2,2,0,0,1,1
02004190382010160081,1,1054805,02,004,1903,1,36,1,12,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,4,3,3,3,1,2016/10/04,1,1o45,122,21852.431590630233,3,3,1,0,0,0,1
02004190382010160141,1,1054821,02,004,1903,2,30,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,4,3,3,3,1,2016/10/04,1,1o45,122,12315.728952524245,4,1,1,0,0,0,1
02004190382010200171,2,1055969,02,004,1903,2,26,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,2,3,1,2016/10/04,1,1o45,122,31642.84653116438,3,3,1,1,0,1,1
02004190382010200311,1,1055973,02,004,1903,1,38,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,3,2016/10/04,1,1o45,122,56145.530794046565,3,3,1,0,0,1,1
02004190382010200441,1,1055978,02,004,1903,1,32,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,3,1,1,3,3,3,3,2016/10/04,1,1o45,122,78154.20453613454,2,3,1,1,0,1,1
02004190382010200711,3,1055992,02,004,1903,2,29,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,2,1,3,2,3,3,2016/10/04,1,1o45,122,47464.26979674658,2,5,1,0,0,1,1
02004190382010200851,1,1056003,02,004,1903,1,59,1,10,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,1,1,3,2,3,2,2016/10/04,1,1o45,122,44993.863236635545,2,6,2,0,0,1,1
02004190382010270011,1,1054816,02,004,1903,2,44,1,13,1,4,2,,,,,,,,,,,,,,,,,,,,,,1,3,1,3,3,3,1,2016/10/04,1,1o45,122,5332.563388649188,4,2,2,0,0,1,1
02004190382010270051,2,1054819,02,004,1903,2,52,1,,1,4,1,4,2,,,,,,,,,0,0,0,0,0,1,0,,0,0,2,1,3,4,3,3,3,2,2016/10/04,1,1o45,122,13271.612725048488,3,3,2,0,0,0,1
02004190382010270171,1,1054791,02,004,1903,2,65,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,4,3,1,3,3,3,1,2016/10/04,1,1o45,122,5994.602123398994,2,2,3,0,0,1,1
02004190382010350021,1,1055982,02,004,1903,1,49,1,,1,4,1,2,2,,,,,,,,,0,0,0,0,0,0,1,IMSS,0,0,1,5,5,5,3,2,99,3,2016/10/04,1,1o45,122,20119.885863495863,2,6,2,0,1,0,1
02004190382010350131,1,1056000,02,004,1903,1,32,1,,1,4,1,2,1,1,0,0,0,0,0,,0,0,0,0,0,0,0,0,,1,0,1,3,3,1,3,2,3,1,2016/10/04,1,1o45,122,28006.74698022578,4,3,1,1,0,1,1
02004190382010350181,1,1055995,02,004,1903,1,43,1,,1,4,2,,,,,,,,,,,,,,,,,,,,,,2,1,1,3,3,3,1,2016/10/04,1,1o45,122,20119.885863495863,3,1,2,0,0,1,1
