idinsert,folio,integrante,entidad,munici,locali,maq,sexo,edad,meses,intsel,intsel2,perc101,perc102,perc103,perc104,perc104aj,perc105aj,perc105,perc106,perc107,perc108,perc109,perc110,perc110aj,perc111,perc111aj,perc112,perc113,perc114,perc115,perc116,perc117,perc118,perc119,perc120,perc121,perc122,perc123,perc124,perc125,perc126,perc127,perc128,perc129,perc130,perc131,perc132,perc133,perc134,perc135,perc136,perc137,perc138,perc139,perc140,perc141,perc142,perc143,perc144,perc145,perc146,perc147,perc148,perc149,perc150,perc151,perc152,perc153,perc154,perc155,perc156,perc157,perc158,perc159,perc160,perc161,perc162,perc163,perc164,tiempo_gen,est_var,region_h,code_upm,rural,c1,ponde_f,etapa_af,etapa_fv
1062583,11023000103230170151,1,11,023,0001,MC025,1,36,7,1,12,1,2,2,,2,2,,2,2,1,,1,1,1,1,1,2,2,2,2,2,1,1,1,1,1,1,2,1,2,2,1,1,1,4,2,1,2,3,3,2,3,2,2,1,1,1,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,2,2,2,1,2,2,2016/10/25,221,2,2o40,2,1,12008.025573990508,1,5
1063709,110230073015A9990011,1,11,023,0073,MC029,2,43,3,1,,1,1,,1,1,2,2,2,1,1,,1,1,1,1,2,4,2,4,2,1,1,1,1,2,2,1,2,1,1,2,2,1,2,3,2,2,3,3,4,2,3,2,1,1,1,1,2,2,4,,2,3,2,2,2,1,88,1,1,1,1,1,1,1,1,1,1,2016/10/25,211,2,2o06,1,1,1327.8913022317272,4,5
1063711,110230073015A9990021,1,11,023,0073,MC029,2,57,0,1,10,2,2,1,,2,2,,2,1,1,,2,2,2,2,2,4,2,2,3,2,2,2,2,2,1,1,2,1,2,2,2,1,1,4,2,1,2,88,4,3,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,211,2,2o06,1,1,1327.8913022317272,2,3
1063716,110230073015A9990031,2,11,023,0073,MC029,2,26,4,1,,2,2,1,,2,2,,2,2,1,,2,2,1,1,1,4,2,3,2,2,2,2,2,2,2,2,2,1,1,2,2,1,2,4,2,2,1,2,2,2,3,2,1,1,1,1,1,2,3,2,3,2,2,2,2,1,88,1,1,1,2,2,1,2,1,1,1,2016/10/25,211,2,2o06,1,1,4434.860407352126,2,3
1063712,110230073015A9990051,2,11,023,0073,MC029,2,37,8,1,10,2,2,1,,2,2,,2,1,1,,2,2,2,2,2,4,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,2,2,2,2,3,2,2,1,1,1,2,2,3,2,3,2,2,2,2,1,1,1,1,1,2,2,1,2,2,2,2,2016/10/25,211,2,2o06,1,1,2655.7826044634544,2,3
1063153,110230073015A9990061,2,11,023,0073,MC027,2,20,2,1,13,2,1,,1,1,2,2,2,1,1,,1,1,2,2,2,2,1,3,3,2,2,2,2,2,2,1,1,2,2,2,2,1,2,3,2,2,2,88,2,3,3,2,1,88,1,1,2,88,2,88,2,2,2,88,2,1,88,99,2,2,2,2,2,2,2,2,2,2016/10/25,211,2,2o06,1,1,4434.860407352126,4,4
1063156,110230073015A9990071,2,11,023,0073,MC027,2,51,4,1,,1,1,,1,1,1,1,1,2,2,1,,2,,2,2,2,2,2,2,2,1,2,2,2,2,1,2,2,2,2,2,1,2,2,2,3,2,2,4,2,3,2,1,1,1,1,2,2,88,88,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,88,1,2016/10/25,211,2,2o06,1,1,2655.7826044634544,5,2
1063158,110230073015A9990081,1,11,023,0073,MC027,2,26,0,1,10,1,2,1,,2,2,,1,88,1,,1,1,1,1,1,1,2,1,1,2,2,2,2,2,1,2,2,2,2,2,2,2,2,3,2,3,3,88,1,2,3,2,1,1,1,1,1,1,4,,2,2,2,2,1,1,1,1,1,1,2,2,1,99,88,88,88,2016/10/25,211,2,2o06,1,1,2217.430203676063,2,5
1063160,110230073015A9990091,1,11,023,0073,MC027,1,47,10,1,,1,1,,1,1,1,1,1,1,2,1,,2,,2,2,2,4,2,2,2,2,2,2,2,1,2,2,1,1,2,1,1,1,2,1,2,1,3,4,3,3,2,1,1,1,1,2,1,3,2,3,2,3,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2016/10/25,211,2,2o06,1,1,4082.0468572777227,5,2
1062600,110230073015A9990111,1,11,023,0073,MC025,1,50,1,1,10,1,1,,1,1,1,1,1,1,1,,2,2,1,1,2,1,1,2,1,2,2,1,2,1,1,1,1,1,2,2,1,1,1,4,1,3,2,3,3,2,3,2,1,1,1,1,2,2,3,1,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,1,1,2016/10/25,211,2,2o06,1,1,4082.0468572777227,5,3
1062604,110230073015A9990121,1,11,023,0073,MC025,2,26,11,1,10,1,1,,1,1,1,1,1,1,1,,2,2,2,2,1,1,2,3,1,2,2,1,2,1,1,2,2,1,2,2,2,2,2,4,2,2,3,2,1,2,2,2,1,1,1,1,1,2,3,2,3,2,2,2,2,1,2,1,1,1,2,2,2,2,1,2,1,2016/10/25,211,2,2o06,1,1,2217.430203676063,5,3
1062607,110230073015A9990141,1,11,023,0073,MC025,1,26,3,1,,2,2,2,,2,2,,2,1,1,,1,1,1,1,2,3,3,3,2,1,2,2,2,2,2,2,2,2,1,2,1,1,1,4,2,2,1,1,1,3,3,2,1,1,1,1,1,1,2,3,3,2,2,2,2,1,1,1,1,1,1,2,2,1,2,2,2,2016/10/25,211,2,2o06,1,1,7022.840189562946,1,5
1062611,110230073015A9990151,2,11,023,0073,MC025,2,54,1,1,12,2,2,2,,2,2,,2,1,1,,2,2,2,2,2,1,1,2,4,1,1,1,2,1,1,1,2,2,1,2,2,1,1,3,2,3,3,3,4,2,3,2,1,1,1,1,2,2,2,2,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,211,2,2o06,1,1,2655.7826044634544,1,3
1062613,110230133015A9990011,1,11,023,0133,MC025,2,42,7,1,,1,1,,2,2,2,2,2,1,1,,1,1,1,1,1,1,2,2,1,2,1,1,1,2,2,1,2,2,2,2,2,1,2,3,2,3,2,3,2,1,3,2,2,1,1,1,1,3,2,3,2,2,2,2,2,1,2,1,1,1,1,1,1,2,2,2,2,2016/10/25,211,2,2o06,1,1,1160.8989111934945,3,5
1062618,110230133015A9990031,2,11,023,0133,MC025,2,43,6,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,1,1,1,4,2,2,2,1,1,2,3,2,1,1,1,1,2,1,2,3,3,2,1,2,2,1,1,1,1,1,2,2,2,1,2,1,2,2016/10/25,211,2,2o06,1,1,2321.797822386989,5,3
1063721,110230133015A9990061,2,11,023,0133,MC029,2,28,11,1,12,2,1,,2,2,2,2,2,1,1,,2,2,2,2,2,1,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,3,1,3,1,1,1,2,3,2,2,2,2,1,1,1,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,211,2,2o06,1,1,3877.143113700268,3,3
1063729,110230133015A9990071,1,11,023,0133,MC029,1,36,2,1,10,1,1,,1,1,1,1,1,1,1,,1,1,2,2,2,1,1,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,2,3,2,2,3,2,2,88,1,2,2,4,2,2,4,2,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2016/10/25,211,2,2o06,1,1,3568.6985403776457,5,4
1063720,110230133015A9990081,1,11,023,0133,MC029,2,56,5,1,,1,1,,1,1,1,1,1,1,2,1,,2,,2,2,4,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,3,3,2,4,3,3,2,88,1,1,1,2,2,2,3,3,2,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2016/10/25,211,2,2o06,1,1,1160.8989111934945,5,2
1063725,110230133015A9990101,2,11,023,0133,MC029,2,43,3,1,,1,1,,1,1,1,1,1,1,2,1,,2,,2,2,2,3,3,3,2,1,1,1,2,1,2,2,1,1,1,1,1,1,3,2,2,2,2,3,2,3,2,1,1,1,1,3,1,2,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,211,2,2o06,1,1,2321.797822386989,5,2
1063166,110230133015A9990131,1,11,023,0133,MC027,2,34,10,1,,2,2,88,,2,2,,2,2,1,,2,2,1,1,2,2,3,2,2,2,2,1,2,2,2,2,2,1,2,2,2,1,2,2,2,2,3,2,1,3,3,2,1,1,1,1,1,1,2,3,2,2,2,2,2,1,88,1,1,1,2,1,1,1,1,1,1,2016/10/25,211,2,2o06,1,1,1938.571556850134,6,3
1063171,110230133015A9990141,1,11,023,0133,MC027,2,28,11,1,12,1,1,,1,1,1,1,1,2,1,,2,2,2,2,2,1,2,3,1,2,1,1,2,2,2,2,2,2,2,1,2,1,2,3,1,3,1,1,1,3,4,2,1,1,1,1,2,2,88,2,2,2,2,2,2,1,1,1,1,1,1,2,1,2,1,2,1,2016/10/25,211,2,2o06,1,1,1938.571556850134,5,3
1062626,110230315015A9990011,2,11,023,0315,MC025,2,49,8,1,10,1,1,,1,1,1,1,1,2,2,1,,2,,2,2,1,3,1,1,2,2,1,1,1,1,1,1,1,1,1,1,1,1,3,2,3,2,3,3,2,3,2,1,1,1,1,1,1,3,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,211,2,2o06,1,1,3504.6413804431854,5,2
1062631,110230315015A9990031,2,11,023,0315,MC025,2,56,6,1,10,1,1,,1,1,2,2,2,1,1,,1,1,2,2,2,1,3,1,1,2,2,2,2,2,1,1,2,2,1,2,1,1,2,3,1,3,3,3,4,2,3,2,2,2,2,2,2,1,3,3,3,2,2,2,2,2,2,1,2,1,2,1,1,2,1,1,2,2016/10/25,211,2,2o06,1,1,5256.9620706647775,4,4
1063177,110230315015A9990061,2,11,023,0315,MC027,2,47,1,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,2,1,1,1,1,2,2,2,2,2,2,1,1,2,2,1,1,2,3,1,3,1,1,1,1,3,2,1,1,1,88,2,2,3,3,3,2,2,2,2,1,88,1,1,88,88,2,1,1,2,1,2,2016/10/25,211,2,2o06,1,1,3504.6413804431854,5,3
1063184,110230315015A9990101,1,11,023,0315,MC027,1,53,5,1,10,1,1,,1,1,1,1,1,2,1,,1,1,1,1,1,1,3,3,2,2,2,2,2,2,2,2,2,2,2,1,2,1,2,4,2,2,3,3,4,1,3,3,1,1,1,1,2,2,3,2,2,2,2,2,2,1,88,1,1,1,1,2,1,2,1,2,1,2016/10/25,211,2,2o06,1,1,2693.388816705089,5,5
1063740,110230315015A9990131,1,11,023,0315,MC029,2,59,0,1,10,1,2,1,,2,2,,1,2,1,,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,2,3,2,4,3,3,3,1,1,1,1,1,2,2,4,3,3,2,2,2,1,1,1,1,1,2,2,2,2,2,2,2,2016/10/25,211,2,2o06,1,1,1752.3206902215927,2,3
1063741,110230315015A9990141,1,11,023,0315,MC029,1,58,7,1,,1,1,,2,2,2,2,2,1,1,,2,2,2,2,2,1,3,3,2,2,2,2,2,2,2,2,2,2,2,2,2,1,2,4,2,1,3,2,4,2,3,2,1,1,1,1,2,2,2,3,2,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2016/10/25,211,2,2o06,1,1,5386.777633410178,3,3
129910,11027000104640070061,1,11,027,0001,MC037,1,31,9,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,3,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,2,2,2,2,4,2,3,1,1,1,1,1,1,2,3,2,3,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2016/10/25,223,2,2o74,2,1,8037.983305669024,5,5
1066105,11027000104640070091,1,11,027,0001,MC037,1,51,10,1,10,1,1,,1,1,1,1,1,2,1,,1,1,2,2,2,1,3,3,2,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,3,3,3,4,3,3,1,1,1,1,1,1,1,2,3,1,1,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,223,2,2o74,2,1,2865.2391154847946,5,4
129927,11027000104640070111,1,11,027,0001,MC037,2,45,10,1,10,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,2,3,3,1,2,2,2,2,2,2,2,1,1,1,1,2,2,2,3,2,3,2,2,4,1,3,4,1,1,1,1,1,1,2,3,4,2,2,2,2,1,1,1,1,1,1,1,1,1,1,88,1,2016/10/25,223,2,2o74,2,1,2219.9529164583123,5,3
129919,11027000104640070131,2,11,027,0001,MC037,2,43,4,1,10,1,1,,2,2,2,2,2,2,1,,2,2,2,2,2,4,3,2,2,1,2,1,2,2,2,1,2,1,2,2,1,2,1,4,2,3,2,88,3,1,4,4,2,1,1,1,1,1,3,2,3,2,2,1,1,1,1,1,1,1,1,2,1,1,2,1,1,2016/10/25,223,2,2o74,2,1,4439.905832916625,3,3
129912,11027000104640070161,1,11,027,0001,MC037,2,57,4,1,,2,2,1,,2,2,,1,2,1,,2,2,1,1,1,1,4,4,3,2,1,2,2,2,1,2,2,2,2,2,2,1,2,1,1,3,88,2,4,2,3,3,1,1,1,1,1,1,2,2,1,1,1,2,1,1,2,1,1,1,1,2,1,1,2,2,2,2016/10/25,223,2,2o74,2,1,2219.9529164583123,2,3
1066626,11027000104640180011,2,11,027,0001,MC039,2,32,6,1,10,1,1,,1,1,2,2,1,1,1,,2,2,2,2,2,1,2,1,1,2,1,2,2,2,2,2,2,2,2,2,2,2,2,2,1,3,1,3,1,2,4,3,1,1,1,1,1,1,3,3,4,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,223,2,2o74,2,1,24239.11890808609,4,3
1066175,11027000104640180191,1,11,027,0001,MC039,2,55,2,1,12,1,1,,1,1,1,1,2,1,1,,1,1,2,2,2,3,2,4,2,2,2,2,2,2,2,2,2,2,1,2,2,1,2,4,1,2,1,3,1,2,3,2,1,1,1,1,2,2,2,4,3,2,2,2,2,1,1,1,1,1,1,1,1,1,2,1,2,2016/10/25,223,2,2o74,2,1,7130.68524487851,5,4
1066107,11027000104640260021,1,11,027,0001,MC037,2,55,5,1,,1,1,,1,1,1,1,2,1,1,,1,1,1,1,1,2,3,3,3,2,1,1,1,2,1,1,2,2,2,2,2,2,2,3,2,2,3,88,4,2,3,2,1,1,1,1,2,2,3,3,2,2,2,2,2,1,88,1,1,1,88,1,1,1,1,1,1,2016/10/25,223,2,2o74,2,1,2869.73360710132,5,5
129925,11027000104640260131,1,11,027,0001,MC037,2,20,7,1,10,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,2,2,2,2,1,1,1,2,2,2,2,1,2,2,2,2,2,2,4,2,2,2,2,2,1,3,2,2,1,1,1,2,2,2,3,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2016/10/25,223,2,2o74,2,1,6503.331423584181,5,5
129922,11027000104640260291,2,11,027,0001,MC037,1,59,11,1,,2,2,2,,2,2,,2,1,1,,2,2,2,2,2,1,3,3,3,1,1,2,2,2,2,1,2,2,2,2,2,2,2,3,2,1,2,2,4,2,2,3,2,2,2,1,3,1,2,3,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,223,2,2o74,2,1,3703.895213780487,1,3
1066178,11027000104640450041,2,11,027,0001,MC039,2,46,11,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,1,3,2,1,1,1,2,2,1,2,1,1,2,2,1,2,4,1,2,1,1,4,1,3,2,1,1,1,1,1,1,3,3,2,2,2,3,3,1,2,1,1,1,2,2,2,2,2,2,2,2016/10/25,223,2,2o74,2,1,8879.81166583325,5,5
1066631,11027000104640450061,1,11,027,0001,MC039,2,40,0,1,,1,1,,1,1,2,2,1,1,1,,2,2,1,1,2,1,3,3,1,1,2,1,2,2,2,2,2,1,1,2,2,2,2,3,2,2,3,2,4,1,4,2,1,1,1,1,1,1,3,3,1,1,3,1,1,1,88,1,1,88,2,2,1,88,2,88,2,2016/10/25,223,2,2o74,2,1,11839.748887777667,4,3
1066637,11027000104640450091,1,11,027,0001,MC039,1,28,7,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,2,1,1,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,4,1,2,3,2,2,2,3,2,1,1,1,1,2,2,1,4,2,2,2,2,2,1,1,1,1,1,2,1,1,1,2,2,1,2016/10/25,223,2,2o74,2,1,21434.622148450726,5,3
1066190,11027000104640450111,1,11,027,0001,MC039,1,47,3,1,10,2,1,,1,1,1,1,1,1,1,,2,2,2,2,2,1,1,2,2,2,1,1,2,2,2,1,2,2,2,2,1,1,2,4,1,2,2,3,2,2,4,1,1,1,1,1,1,2,3,2,3,1,2,1,1,1,1,1,1,1,2,1,1,1,1,1,1,2016/10/25,223,2,2o74,2,1,5730.478230969589,5,3
1066187,11027000104640450161,1,11,027,0001,MC039,1,57,1,1,10,1,1,,2,2,1,1,2,1,1,,1,1,1,1,1,1,1,2,2,2,2,1,2,2,2,2,2,2,1,2,2,1,2,3,1,3,3,1,1,1,3,2,1,1,1,1,1,1,2,4,2,2,2,2,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,223,2,2o74,2,1,5730.478230969589,3,5
1067176,11027000104640650011,1,11,027,0001,MC041,2,49,10,1,,2,1,,2,2,2,2,2,1,1,,1,1,1,1,1,1,1,1,3,2,2,1,1,2,2,1,2,2,2,1,2,2,2,4,3,3,3,88,4,2,3,2,2,1,1,1,2,2,3,3,3,3,3,2,2,1,1,1,1,1,1,2,1,1,1,2,2,2016/10/25,223,2,2o74,2,1,3473.888050701598,3,5
1066736,11027000104640650051,1,11,027,0001,MC041,1,29,10,1,10,1,1,,1,1,2,2,2,2,1,,2,2,2,2,2,1,2,1,1,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,3,3,3,3,2,3,2,1,1,1,1,1,1,3,3,1,1,2,1,2,1,1,1,1,1,88,2,1,1,1,2,1,2016/10/25,223,2,2o74,2,1,25156.43818414913,4,3
1066716,11027000104640650081,1,11,027,0001,MC041,1,52,9,1,10,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,1,1,1,1,1,1,1,1,2,2,2,2,1,1,2,2,2,2,3,2,3,3,3,3,2,3,1,1,1,1,1,1,1,2,3,3,2,3,2,2,1,1,1,1,1,88,2,1,2,1,88,1,2016/10/25,223,2,2o74,2,1,8967.325254415917,5,3
1066722,11027000104640650181,1,11,027,0001,MC041,2,57,0,1,,2,2,2,,2,2,,2,1,1,,2,2,2,2,2,1,1,1,1,1,1,2,2,2,2,2,2,2,2,2,2,2,2,3,1,3,3,3,2,2,3,2,1,1,1,1,1,1,3,3,3,3,3,2,2,1,1,1,1,2,1,2,1,1,1,88,2,2016/10/25,223,2,2o74,2,1,3473.888050701598,1,3
1066733,11027000104640650211,2,11,027,0001,MC041,2,59,2,1,,1,1,,1,1,1,1,1,1,1,,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,2,4,1,2,2,2,2,2,2,2,1,1,1,1,2,1,2,3,2,2,2,2,2,1,1,1,1,1,1,2,1,1,1,88,1,2016/10/25,223,2,2o74,2,1,10421.664152104791,5,3
1067173,11027000104640910041,1,11,027,0001,MC041,2,41,1,1,10,2,2,2,,2,2,,1,2,1,,2,2,2,2,2,2,1,1,1,2,1,2,2,2,2,2,2,1,1,2,2,1,2,4,1,2,1,88,2,2,3,2,1,1,1,1,2,2,3,3,3,2,3,3,3,1,1,1,1,1,1,2,2,1,1,1,1,2016/10/25,223,2,2o74,2,1,3288.1848405785604,1,3
1067172,11027000104640910061,1,11,027,0001,MC041,2,53,8,1,,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,2,1,1,1,2,1,1,1,2,2,2,2,1,1,2,2,2,2,4,1,3,3,2,4,2,3,2,2,2,2,1,2,2,3,3,3,3,2,2,2,1,1,1,1,1,1,2,1,1,2,1,1,2016/10/25,223,2,2o74,2,1,3288.1848405785604,5,5
1066714,11027000104640910081,1,11,027,0001,MC041,1,45,10,1,10,2,1,,1,1,1,1,2,1,1,,2,2,2,2,2,1,1,2,1,2,2,1,1,2,2,2,2,1,2,2,2,2,2,4,1,3,3,3,3,2,3,2,1,1,1,1,2,1,3,3,2,3,2,2,2,1,88,1,1,1,1,2,1,1,2,88,2,2016/10/25,223,2,2o74,2,1,4243.980020621643,5,3
129894,110270045006A9990021,1,11,027,0045,MC037,2,46,7,1,10,1,1,,1,1,1,1,1,1,1,,1,1,1,1,1,1,1,3,1,2,2,2,1,2,2,2,1,2,1,2,1,2,2,3,2,3,1,1,1,2,3,4,2,1,1,1,1,1,2,3,1,3,4,1,2,1,1,1,1,1,1,2,2,1,1,1,1,2016/10/25,212,2,2o35,1,1,909.0558059586906,5,5
129882,110270045006A9990031,1,11,027,0045,MC037,2,31,5,1,12,2,2,1,,2,2,,2,1,1,,2,2,2,2,2,1,3,3,3,1,2,2,1,1,2,2,2,2,1,1,2,1,1,3,2,2,3,2,2,2,3,1,2,1,1,1,2,2,2,2,3,2,2,2,2,1,2,1,1,1,1,2,1,2,2,2,1,2016/10/25,212,2,2o35,1,1,1839.7348732931227,2,3
129886,110270045006A9990051,1,11,027,0045,MC037,1,45,9,1,,1,2,1,,2,2,,2,1,1,,2,2,2,2,2,2,2,1,2,1,2,2,2,2,2,1,2,1,2,2,1,1,1,4,2,2,2,3,4,2,3,1,2,1,1,1,1,1,3,3,4,2,1,2,2,1,1,1,1,1,1,2,1,88,1,1,2,2016/10/25,212,2,2o35,1,1,2428.8742351301307,2,3
1066153,110270045006A9990061,3,11,027,0045,MC039,2,37,8,1,,2,2,2,,2,2,,2,2,1,,2,2,2,2,1,2,1,1,2,2,2,1,1,2,2,1,2,2,1,1,2,1,2,4,2,2,3,2,3,4,4,4,1,1,1,1,1,1,4,,1,3,2,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2016/10/25,212,2,2o35,1,1,2727.1674178760713,1,3
1066149,110270045006A9990081,2,11,027,0045,MC039,2,22,2,1,10,2,1,,1,1,1,1,1,2,1,,2,2,1,1,1,2,3,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,3,1,3,3,3,2,2,3,2,1,1,1,1,1,1,3,1,3,1,2,2,2,1,1,1,1,1,2,2,1,1,1,2,1,2016/10/25,212,2,2o35,1,1,3679.4697465862455,5,3
1066160,110270045006A9990091,4,11,027,0045,MC039,2,36,1,1,10,2,2,1,,2,2,,2,2,1,,2,2,1,1,2,2,2,2,3,2,2,1,2,2,2,1,1,2,2,1,2,2,1,4,1,2,3,3,2,2,3,2,1,1,1,1,1,1,1,3,3,2,3,2,3,1,1,1,1,1,1,2,2,1,2,1,2,2016/10/25,212,2,2o35,1,1,3636.2232238347624,2,3
1066690,110270045006A9990111,3,11,027,0045,MC041,1,21,2,1,,1,1,,1,1,2,2,1,1,1,,2,2,2,2,2,3,2,1,2,2,2,2,2,2,2,2,2,1,1,2,1,1,2,2,1,3,1,2,2,3,3,2,1,1,1,1,1,1,3,3,3,2,2,2,2,1,1,1,1,1,88,2,1,1,1,88,1,2016/10/25,212,2,2o35,1,1,4100.054484974304,4,3
1066694,110270045006A9990121,1,11,027,0045,MC041,1,31,8,1,12,1,1,,1,1,1,1,2,1,1,,2,2,1,1,1,1,3,2,1,2,2,1,1,2,2,2,2,2,2,2,2,2,2,3,2,3,3,3,1,2,3,2,1,1,1,1,2,1,2,3,2,2,2,2,2,1,2,1,1,1,1,1,1,1,1,88,1,2016/10/25,212,2,2o35,1,1,2733.369656649536,5,3
1066700,110270045006A9990131,2,11,027,0045,MC041,2,55,0,1,13,2,1,,1,1,2,2,2,2,1,,2,2,2,2,2,1,2,2,3,2,2,1,1,1,2,1,1,2,2,2,2,2,2,4,2,2,3,88,2,2,3,2,1,1,1,1,2,2,4,,2,2,2,2,2,1,1,1,1,1,2,2,1,1,1,88,1,2016/10/25,212,2,2o35,1,1,1818.1116119173812,4,3
129878,110270152006A9990021,1,11,027,0152,MC037,2,29,2,1,10,1,1,,1,1,1,1,1,1,1,,2,2,1,1,1,1,1,3,2,1,1,1,1,1,2,2,2,2,2,1,2,1,2,3,1,3,1,1,1,2,4,1,1,1,1,1,1,1,2,4,1,3,2,4,4,1,1,1,1,1,1,2,1,1,1,1,1,2016/10/25,212,2,2o35,1,1,2971.507538410965,5,3
129872,110270152006A9990031,2,11,027,0152,MC037,1,29,9,1,10,1,1,,2,2,2,2,1,1,1,,2,2,2,2,2,3,2,3,1,2,2,1,2,2,2,2,2,1,2,2,2,1,2,4,1,2,2,2,4,2,3,2,1,1,1,1,1,1,2,3,2,2,2,2,2,1,1,1,1,1,1,1,1,2,1,1,1,2016/10/25,212,2,2o35,1,1,4414.89078557233,3,3
129874,110270152006A9990041,1,11,027,0152,MC037,2,57,4,1,,1,1,,1,1,1,1,2,2,2,1,,2,,2,1,1,3,4,4,2,2,1,1,2,1,1,1,1,1,2,1,2,2,99,1,2,3,2,1,4,4,1,1,1,1,1,2,2,3,2,2,2,3,1,2,1,1,1,1,1,1,1,1,1,1,1,1,2016/10/25,212,2,2o35,1,1,2936.582025438527,5,2
1066128,110270152006A9990051,1,11,027,0152,MC039,1,32,11,1,12,2,1,,1,1,1,1,2,2,1,,2,2,1,1,1,1,1,2,1,2,1,2,2,2,2,1,2,1,2,2,2,1,2,4,2,2,3,3,1,2,3,1,1,1,1,1,1,1,3,3,2,2,1,2,2,1,1,1,1,1,1,2,1,1,1,2,1,2016/10/25,212,2,2o35,1,1,4414.89078557233,5,3
1066134,110270152006A9990061,1,11,027,0152,MC039,1,36,6,1,,2,1,,1,1,1,1,1,1,1,,2,2,2,2,1,2,2,2,2,2,2,2,2,2,2,2,2,1,2,2,2,1,2,4,2,2,2,3,2,2,3,2,1,1,1,1,1,1,3,3,2,2,2,2,2,1,1,1,1,1,2,1,1,1,1,1,1,2016/10/25,212,2,2o35,1,1,3923.07511496055,5,3
1066141,110270152006A9990071,1,11,027,0152,MC039,1,30,2,1,13,1,1,,1,1,1,1,1,2,1,,2,2,1,1,1,2,3,1,1,1,2,2,2,2,1,2,1,1,2,2,2,1,2,4,3,3,3,3,3,1,3,2,2,1,1,1,1,1,2,2,3,2,2,2,2,1,1,1,1,1,1,2,1,1,2,1,2,2016/10/25,212,2,2o35,1,1,6622.336178358495,5,3
1066145,110270152006A9990081,1,11,027,0152,MC039,1,31,7,1,,1,1,,1,1,1,1,2,1,1,,1,1,2,2,1,2,2,2,1,2,2,2,2,2,1,2,2,2,2,2,2,1,2,4,1,3,3,2,2,2,3,2,1,1,1,1,1,1,3,3,2,2,1,1,1,1,1,1,1,1,1,2,1,1,2,2,1,2016/10/25,212,2,2o35,1,1,4414.89078557233,5,4
1066677,110270152006A9990101,1,11,027,0152,MC041,1,46,2,1,,1,1,,1,1,1,1,1,2,1,,2,2,2,2,2,1,2,1,1,2,2,1,2,2,2,2,2,2,2,2,2,2,2,4,2,3,2,2,2,2,3,2,88,1,1,1,1,1,2,4,3,2,88,2,2,1,1,1,1,1,2,88,1,1,1,88,1,2016/10/25,212,2,2o35,1,1,3923.07511496055,5,3
1066680,110270152006A9990111,1,11,027,0152,MC041,1,55,4,1,10,2,1,,1,1,1,1,1,2,1,,2,2,2,2,2,2,1,1,1,2,2,2,2,2,2,2,2,1,1,1,1,1,1,4,2,2,3,88,2,2,3,2,1,1,1,1,1,1,2,88,3,2,2,2,2,1,1,1,1,1,88,88,1,1,1,1,1,2016/10/25,212,2,2o35,1,1,1961.537557480275,5,3
