folio_sel,folio,code_upm,ponde_f,sexo,edad,rural,intp,dias1,gpo_diversidad1,recomendable1,dias2,gpo_diversidad2,recomendable2,dias3,gpo_diversidad3,recomendable3,dias4,gpo_diversidad4,recomendable4,dias5,gpo_diversidad5,recomendable5,dias6,gpo_diversidad6,recomendable6,dias7,gpo_diversidad7,recomendable7,dias8,gpo_diversidad8,recomendable8,dias9,gpo_diversidad9,recomendable9,dias10,gpo_diversidad10,recomendable10,dias11,gpo_diversidad11,recomendable11,dias12,gpo_diversidad12,recomendable12,dias13,gpo_diversidad13,recomendable13,est_var,region_h,diversidad
11033078001949990031,11033078001949990031.02,2o02,1780.3299560546875,2,31,1,2,1,0,1,10,1,1,,0,,,0,,,0,,1,0,0,,0,,10,1,0,7,1,1,,0,,,0,,3,1,1,4,0,1,211,2,4
11033078001949990041,11033078001949990041.02,2o02,1116.469970703125,2,74,1,2,7,1,1,14,1,1,,0,,,0,,,0,,3,1,0,3,1,0,10,1,0,7,1,1,,0,,,0,,1,0,1,2,0,1,211,2,6
11033078001949990051,11033078001949990051.01,2o02,1094.989990234375,2,46,1,1,10,1,1,8,1,1,2,0,1,,0,,,0,,2,0,0,1,0,0,8,1,0,7,1,1,3,1,0,,0,,,0,,3,0,1,211,2,5
11033078001949990061,11033078001949990061.01,2o02,890.1699829101562,2,30,1,1,6,0,1,6,1,1,2,0,1,,0,,1,0,0,4,1,0,6,1,0,4,1,0,5.5,0,1,3,1,0,5.5,1,1,,0,,8,1,1,211,2,7
11033078001949990071,11033078001949990071.01,2o02,2309.06005859375,1,58,1,1,16,1,1,7,1,1,2,0,1,,0,,1,0,0,,0,,6.5,1,0,10,1,0,7,1,1,7,1,0,1,0,1,,0,,5.5,0,1,211,2,6
11033078001949990081,11033078001949990081.01,2o02,2966.8701171875,1,31,1,1,14,1,1,8.5,1,1,5,1,1,1,0,0,1,0,0,9,1,0,3,1,0,9,1,0,7,1,1,3,1,0,6,1,1,1,0,1,22,1,1,211,2,10
11033078001949990091,11033078001949990091.01,2o02,890.1699829101562,2,34,1,1,9,1,1,10,1,1,4,1,1,,0,,,0,,4,1,0,7,1,0,7,1,0,7,1,1,1,0,0,4,1,1,1,0,1,9,1,1,211,2,9
11033078001949990111,11033078001949990111.01,2o02,890.1699829101562,2,31,1,1,15,1,1,13,1,1,4,1,1,,0,,1,0,0,11,1,0,11.5,1,0,14,1,0,7,1,1,1,0,0,3,1,1,3,1,1,8,1,1,211,2,10
11033078001949990121,11033078001949990121.01,2o02,547.489990234375,2,64,1,1,5,0,1,7,1,1,2,0,1,,0,,1,0,0,3,1,0,,0,,8,1,0,7,1,1,1,0,0,1,0,1,,0,,6,0,1,211,2,4
11033078001949990131,11033078001949990131.01,2o02,1539.3699951171875,1,41,1,1,1,0,1,10,1,1,4,1,1,,0,,1,0,0,3,1,0,8,1,0,8,1,0,5.5,0,1,1,0,0,1,0,1,1,0,1,6,0,1,211,2,5
11033078001949990141,11033078001949990141.01,2o02,2309.06005859375,1,44,1,1,12,1,1,3,1,1,4,1,1,3,1,0,2,0,0,6,1,0,6,1,0,10,1,0,7,1,1,1,0,0,,0,,,0,,4,0,1,211,2,8
11033078001949990151,11033078001949990151.02,2o02,1539.3699951171875,1,54,1,2,10,1,1,10,1,1,3,1,1,,0,,1,0,0,2,0,0,7,1,0,8,1,0,,0,,3,1,0,,0,,3,1,1,,0,,211,2,7
11041000101620110021,11041000101620110021.01,2o51,9024.6904296875,2,53,2,1,2,0,1,10,1,1,2,0,1,,0,,,0,,1,0,0,,0,,3,1,0,7,1,1,1,0,0,,0,,6,1,1,4,0,1,222,2,4
11041000101620110061,11041000101620110061.01,2o51,18049.380859375,2,48,2,1,3,0,1,6,1,1,6,1,1,,0,,,0,,,0,,,0,,10,1,0,7,1,1,,0,,3,1,1,3,1,1,12,1,1,222,2,7
11041000101620110081,11041000101620110081.01,2o51,10181.0302734375,1,73,2,1,,0,,5.5,1,1,,0,,3,1,0,,0,,4,1,0,,0,,8.5,1,0,5.5,0,1,,0,,3,1,1,5.5,1,1,,0,,222,2,6
11041000101620110121,11041000101620110121.01,2o51,9024.6904296875,2,45,2,1,13.5,1,1,15.5,1,1,13,1,1,3,1,0,,0,,,0,,7,1,0,3,1,0,7,1,1,,0,,10,1,1,3,1,1,16,1,1,222,2,10
11041000101620110141,11041000101620110141.02,2o51,18049.380859375,2,41,2,2,15.5,1,1,8.5,1,1,7,1,1,3,1,0,,0,,,0,,8.5,1,0,3,1,0,7,1,1,,0,,,0,,3,1,1,4,0,1,222,2,8
11041000101620120121,11041000101620120121.02,2o51,40444.640625,2,61,2,2,11,1,1,9,1,1,4,1,1,,0,,,0,,,0,,7,1,0,7,1,0,7,1,1,,0,,,0,,3,1,1,6.5,0,1,222,2,7
11041000101620120581,11041000101620120581.01,2o51,41170.21875,1,61,2,1,4,0,1,7,1,1,5,1,1,,0,,,0,,3,1,0,3,1,0,8,1,0,7,1,1,,0,,,0,,3,1,1,,0,,222,2,7
11041000101620150011,11041000101620150011.01,2o51,20783.890625,1,64,2,1,4,0,1,7,1,1,1,0,1,,0,,,0,,,0,,1,0,0,10,1,0,7,1,1,,0,,,0,,,0,,10.5,1,1,222,2,4
11041000101620150091,11041000101620150091.02,2o51,30711.619140625,1,70,2,2,,0,,,0,,,0,,,0,,,0,,,0,,10,1,0,13,1,0,7,1,1,1,0,0,,0,,,0,,2,0,1,222,2,3
11041000101620150181,11041000101620150181.01,2o51,15355.8095703125,1,82,2,1,12,1,1,7,1,1,,0,,,0,,,0,,,0,,,0,,,0,,7,1,1,,0,,,0,,,0,,7,1,1,222,2,4
11041000101620260031,11041000101620260031.01,2o51,5086.81005859375,1,59,2,1,,0,,7,1,1,1,0,1,,0,,,0,,1,0,0,,0,,17,1,0,7,1,1,,0,,,0,,1,0,1,10,1,1,222,2,4
11041000101620260121,11041000101620260121.01,2o51,3758.300048828125,1,68,2,1,12,1,1,3,1,1,1,0,1,,0,,,0,,1,0,0,1,0,0,15,1,0,,0,,,0,,6,1,1,3,1,1,10,1,1,222,2,6
11041000101620410091,11041000101620410091.02,2o51,11443.6796875,2,49,2,2,21.5,1,1,15,1,1,2,0,1,10,1,0,,0,,,0,,7,1,0,14,1,0,7,1,1,,0,,7,1,1,,0,,3,0,1,222,2,7
11041000101620410121,11041000101620410121.03,2o51,25573.19921875,2,27,2,3,11,1,1,,0,,4,1,1,,0,,1,0,0,22.5,1,0,1,0,0,14,1,0,7,1,1,,0,,8.5,1,1,,0,,7,1,1,222,2,7
11041000101620410151,11041000101620410151.01,2o51,12909.9599609375,1,66,2,1,38,1,1,3,1,1,3,1,1,,0,,,0,,10,1,0,,0,,,0,,7,1,1,,0,,3,1,1,,0,,36,1,1,222,2,7
11041000101620530011,11041000101620530011.01,2o51,5893.77978515625,2,85,2,1,10,1,1,3,1,1,2,0,1,,0,,1,0,0,3,1,0,,0,,9,1,0,7,1,1,10,1,0,,0,,,0,,3,0,1,222,2,6
11041000101620530081,11041000101620530081.02,2o51,10180.23046875,2,52,2,2,3,0,1,7,1,1,,0,,,0,,,0,,,0,,1,0,0,7,1,0,7,1,1,,0,,1,0,1,,0,,4,0,1,222,2,3
11041000101620530161,11041000101620530161.01,2o51,5090.1201171875,2,52,2,1,6,0,1,7,1,1,,0,,3,1,0,,0,,,0,,,0,,21,1,0,,0,,,0,,,0,,,0,,6,0,1,222,2,3
11041000101620530191,11041000101620530191.01,2o51,7583.259765625,2,30,2,1,21,1,1,7,1,1,,0,,,0,,,0,,9.5,1,0,,0,,10,1,0,7,1,1,,0,,10,1,1,,0,,21,1,1,222,2,7
11041000101620530231,11041000101620530231.01,2o51,7583.259765625,2,26,2,1,12,1,1,7,1,1,2,0,1,,0,,,0,,2,0,0,7,1,0,7,1,0,7,1,1,3,1,0,,0,,,0,,17,1,1,222,2,7
11043002700789990011,11043002700789990011.01,2o03,382.6400146484375,2,38,1,1,10.5,1,1,6,1,1,5,1,1,,0,,,0,,,0,,3,1,0,1,0,0,7,1,1,,0,,3,1,1,3,1,1,6,0,1,211,2,7
11043002700789990021,11043002700789990021.02,2o03,780.2999877929688,2,67,1,2,9,1,1,10,1,1,1,0,1,1,0,0,1,0,0,,0,,3,1,0,7,1,0,7,1,1,1,0,0,3,1,1,1,0,1,11,1,1,211,2,7
11043002700789990031,11043002700789990031.01,2o03,390.1499938964844,2,69,1,1,9,1,1,3,1,1,4,1,1,,0,,,0,,6,1,0,,0,,4,1,0,7,1,1,3,1,0,8.5,1,1,,0,,16,1,1,211,2,9
11043002700789990041,11043002700789990041.01,2o03,1316.1600341796875,1,68,1,1,6,0,1,6,1,1,4,1,1,,0,,,0,,,0,,1,0,0,5,1,0,7,1,1,1,0,0,8.5,1,1,3,1,1,1,0,1,211,2,6
11043002700789990051,11043002700789990051.01,2o03,622.1400146484375,2,27,1,1,19,1,1,5.5,1,1,,0,,,0,,,0,,4,1,0,3,1,0,6,1,0,7,1,1,,0,,5.5,1,1,1,0,1,16,1,1,211,2,8
11043002700789990061,11043002700789990061.01,2o03,622.1400146484375,2,34,1,1,16,1,1,4,1,1,1,0,1,1,0,0,1,0,0,4,1,0,8.5,1,0,1,0,0,7,1,1,,0,,10,1,1,3,1,1,10,1,1,211,2,8
11043002700789990071,11043002700789990071.01,2o03,622.1400146484375,2,28,1,1,8.5,1,1,5.5,1,1,2,0,1,,0,,3,1,0,3,1,0,3,1,0,3,1,0,7,1,1,,0,,8.5,1,1,1,0,1,5,0,1,211,2,8
11043002700789990081,11043002700789990081.01,2o03,877.4400024414062,1,65,1,1,7,1,1,,0,,,0,,,0,,,0,,,0,,,0,,7,1,0,7,1,1,,0,,3,1,1,2,0,1,4,0,1,211,2,4
11043002700789990091,11043002700789990091.02,2o03,1147.9300537109375,2,62,1,2,10,1,1,8,1,1,,0,,,0,,,0,,2,0,0,,0,,,0,,7,1,1,,0,,3,1,1,1,0,1,3,0,1,211,2,4
11043002700789990111,11043002700789990111.02,2o03,877.4400024414062,1,81,1,2,6.5,0,1,7,1,1,,0,,,0,,,0,,6,1,0,,0,,3,1,0,7,1,1,,0,,3,1,1,,0,,7,1,1,211,2,6
11043002700789990121,11043002700789990121.01,2o03,1075.8599853515625,1,48,1,1,4,0,1,11,1,1,2,0,1,,0,,,0,,,0,,,0,,6,1,0,7,1,1,,0,,3,1,1,1,0,1,6,0,1,211,2,4
11043002700789990131,11043002700789990131.01,2o03,2073.5400390625,1,33,1,1,16,1,1,11,1,1,4,1,1,1,0,0,1,0,0,5,1,0,9,1,0,6,1,0,7,1,1,,0,,10,1,1,1,0,1,14,1,1,211,2,9
11043002700789990141,11043002700789990141.01,2o03,382.6400146484375,2,41,1,1,10,1,1,7,1,1,4,1,1,,0,,,0,,,0,,,0,,1,0,0,7,1,1,1,0,0,6,1,1,,0,,8,1,1,211,2,6
11043002700789990151,11043002700789990151.01,2o03,382.6400146484375,2,35,1,1,14,1,1,3,1,1,2,0,1,,0,,3,1,0,,0,,6,1,0,8.5,1,0,7,1,1,,0,,6,1,1,3,1,1,9.5,1,1,211,2,9
11043007100789990011,11043007100789990011.03,2o03,4333.60986328125,2,30,1,3,16,1,1,,0,,3,1,1,,0,,,0,,,0,,4,1,0,2,0,0,7,1,1,3,1,0,10,1,1,3,1,1,4,0,1,211,2,7
11043007100789990021,11043007100789990021.01,2o03,666.3400268554688,2,37,1,1,4,0,1,3,1,1,2,0,1,,0,,,0,,3,1,0,7.5,1,0,2,0,0,7,1,1,3,1,0,3,1,1,,0,,2,0,1,211,2,6
11043007100789990041,11043007100789990041.01,2o03,1083.4000244140625,2,32,1,1,5,0,1,10,1,1,2,0,1,,0,,,0,,,0,,5.5,1,0,9,1,0,7,1,1,,0,,4,1,1,3,1,1,6,0,1,211,2,6
11043007100789990051,11043007100789990051.03,2o03,3250.2099609375,2,26,1,3,6,0,1,,0,,3,1,1,,0,,1,0,0,,0,,9,1,0,9,1,0,7,1,1,,0,,8.5,1,1,,0,,20,1,1,211,2,6
11043007100789990061,11043007100789990061.01,2o03,1873.5400390625,1,58,1,1,10,1,1,3,1,1,5,1,1,,0,,3,1,0,3,1,0,3,1,0,4,1,0,7,1,1,3,1,0,3,1,1,3,1,1,6,0,1,211,2,11
11043007100789990081,11043007100789990081.01,2o03,666.3400268554688,2,38,1,1,7.5,1,1,,0,,1,0,1,,0,,,0,,1,0,0,,0,,,0,,7,1,1,,0,,8.5,1,1,,0,,4,0,1,211,2,3
11043007100789990091,11043007100789990091.01,2o03,666.3400268554688,2,36,1,1,9,1,1,,0,,,0,,,0,,2,0,0,3,1,0,,0,,3,1,0,7,1,1,,0,,6,1,1,,0,,1,0,1,211,2,5
11043007100789990101,11043007100789990101.01,2o03,1332.6800537109375,2,58,1,1,7,1,1,3,1,1,,0,,,0,,1,0,0,,0,,1,0,0,3,1,0,7,1,1,1,0,0,3,1,1,,0,,,0,,211,2,5
11043007100789990111,11043007100789990111.02,2o03,1999.030029296875,2,61,1,2,10,1,1,8.5,1,1,4,1,1,3,1,0,1,0,0,,0,,3,1,0,16.5,1,0,7,1,1,3,1,0,3,1,1,3,1,1,13,1,1,211,2,11
11043007100789990121,11043007100789990121.02,2o03,2166.81005859375,2,33,1,2,23,1,1,10,1,1,3,1,1,,0,,,0,,3,1,0,3,1,0,6,1,0,7,1,1,,0,,6,1,1,5.5,1,1,34.5,1,1,211,2,10
11043007100789990131,11043007100789990131.01,2o03,3610.909912109375,1,32,1,1,4,0,1,9.5,1,1,3,1,1,,0,,1,0,0,,0,,3,1,0,1,0,0,7,1,1,,0,,3,1,1,3,1,1,13,1,1,211,2,7
11043007100789990141,11043007100789990141.01,2o03,1083.4000244140625,2,28,1,1,7,1,1,11,1,1,6,1,1,,0,,4,1,0,,0,,,0,,4,1,0,7,1,1,7,1,0,,0,,,0,,20.5,1,1,211,2,8
11043007100789990151,11043007100789990151.02,2o03,1332.6800537109375,2,35,1,2,14,1,1,7,1,1,1,0,1,,0,,,0,,4,1,0,3,1,0,6,1,0,7,1,1,,0,,7,1,1,,0,,7,1,1,211,2,8
11043010800789990011,11043010800789990011.01,2o03,3408.070068359375,2,87,1,1,8.5,1,1,10,1,1,1,0,1,,0,,,0,,3,1,0,,0,,3,1,0,7,1,1,4,1,0,8.5,1,1,,0,,12,1,1,211,2,8
11043010800789990021,11043010800789990021.02,2o03,6684.97998046875,2,63,1,2,21.5,1,1,10,1,1,1,0,1,,0,,,0,,,0,,,0,,7,1,0,7,1,1,,0,,7,1,1,,0,,9,1,1,211,2,6
11043010800789990031,11043010800789990031.01,2o03,1704.030029296875,2,92,1,1,6,0,1,7,1,1,,0,,,0,,1,0,0,1,0,0,,0,,8,1,0,7,1,1,3,1,0,3,1,1,,0,,6,0,1,211,2,5
11043010800789990041,11043010800789990041.01,2o03,3832.340087890625,1,66,1,1,3,0,1,10,1,1,,0,,,0,,3,1,0,4,1,0,3,1,0,7,1,0,7,1,1,7,1,0,3,1,1,3,1,1,10,1,1,211,2,10
11043010800789990051,11043010800789990051.03,2o03,27169.4296875,1,25,1,3,,0,,7,1,1,1,0,1,,0,,,0,,,0,,3,1,0,4,1,0,7,1,1,,0,,,0,,,0,,2,0,1,211,2,4
11043010800789990071,11043010800789990071.01,2o03,5112.10009765625,2,83,1,1,3,0,1,,0,,,0,,,0,,1,0,0,,0,,1,0,0,4,1,0,3,0,1,1,0,0,,0,,1,0,1,,0,,211,2,1
11043010800789990081,11043010800789990081.01,2o03,4698.990234375,1,42,1,1,1,0,1,7,1,1,1,0,1,,0,,,0,,,0,,,0,,4,1,0,7,1,1,,0,,,0,,2,0,1,4,0,1,211,2,3
11043010800789990091,11043010800789990091.01,2o03,4698.990234375,1,57,1,1,1,0,1,6,1,1,,0,,,0,,1,0,0,1,0,0,4,1,0,10,1,0,7,1,1,,0,,3,1,1,3,1,1,1,0,1,211,2,6
11043010800789990111,11043010800789990111.01,2o03,1671.239990234375,2,41,1,1,5,0,1,6,1,1,2,0,1,,0,,,0,,,0,,,0,,5,1,0,7,1,1,1,0,0,3,1,1,,0,,4,0,1,211,2,4
11043010800789990121,11043010800789990121.02,2o03,18112.94921875,1,29,1,2,8,1,1,7,1,1,,0,,,0,,,0,,,0,,3,1,0,4,1,0,7,1,1,3,1,0,,0,,,0,,3,0,1,211,2,6
11043010800789990131,11043010800789990131.01,2o03,2717.27001953125,2,20,1,1,3,0,1,12.5,1,1,3,1,1,,0,,1,0,0,6,1,0,5.5,1,0,8,1,0,7,1,1,5.5,1,0,,0,,3,1,1,1,0,1,211,2,8
11043010800789990141,11043010800789990141.01,2o03,2349.5,1,58,1,1,12.5,1,1,6,1,1,5,1,1,,0,,,0,,2,0,0,6,1,0,3,1,0,7,1,1,8.5,1,0,3,1,1,4,1,1,12,1,1,211,2,10
11043010800789990151,11043010800789990151.02,2o03,5434.5400390625,2,30,1,2,10,1,1,6,1,1,1,0,1,,0,,,0,,1,0,0,,0,,1,0,0,7,1,1,,0,,3,1,1,,0,,4,0,1,211,2,4
12001000138040020021,12001000138040020021.02,4o45,1604.1400146484375,2,37,2,2,12,1,1,2,0,1,3,1,1,3,1,0,,0,,3,1,0,,0,,10,1,0,7,1,1,7,1,0,13,1,1,3,1,1,6,0,1,421,4,9
12001000138040020031,12001000138040020031.02,4o45,1433.6500244140625,2,86,2,2,4,0,1,5.5,1,1,2,0,1,,0,,3,1,0,,0,,7,1,0,8,1,0,7,1,1,,0,,,0,,1,0,1,,0,,421,4,5
12001000138040070081,12001000138040070081.01,4o45,6127.77001953125,1,64,2,1,1,0,1,5.5,1,1,3,1,1,3,1,0,,0,,6,1,0,3,1,0,8.5,1,0,7,1,1,,0,,6,1,1,,0,,,0,,421,4,8
12001000138040110201,12001000138040110201.01,4o45,9079.9404296875,1,42,2,1,18,1,1,1,0,1,1,0,1,,0,,,0,,5.5,1,0,1,0,0,4,1,0,7,1,1,,0,,8.5,1,1,3,1,1,1,0,1,421,4,6
12001000138040110251,12001000138040110251.02,4o45,11222.58984375,2,31,2,2,13,1,1,4,1,1,3,1,1,,0,,5.5,1,0,,0,,3,1,0,3,1,0,7,1,1,,0,,10,1,1,4,1,1,9,1,1,421,4,10
12001000138040110311,12001000138040110311.01,4o45,4274,2,35,2,1,27,1,1,3,1,1,3,1,1,,0,,,0,,3,1,0,,0,,1,0,0,7,1,1,1,0,0,3,1,1,7,1,1,17,1,1,421,4,8
12001000138040110371,12001000138040110371.01,4o45,5611.2998046875,2,26,2,1,7,1,1,10,1,1,4,1,1,,0,,2,0,0,7,1,0,1,0,0,10,1,0,7,1,1,3,1,0,8.5,1,1,3,1,1,14.5,1,1,421,4,10
12001000138040110481,12001000138040110481.01,4o45,8548,2,50,2,1,,0,,,0,,1,0,1,,0,,,0,,1,0,0,1,0,0,,0,,7,1,1,,0,,3,1,1,,0,,,0,,421,4,2
12001000138040130051,12001000138040130051.02,4o45,3457.409912109375,2,27,2,2,10,1,1,,0,,,0,,,0,,1,0,0,,0,,,0,,3,1,0,,0,,,0,,3,1,1,7,1,1,3,0,1,421,4,4
12001000138040130071,12001000138040130071.02,4o45,2633.429931640625,2,63,2,2,10,1,1,7,1,1,3,1,1,,0,,,0,,,0,,,0,,10,1,0,7,1,1,,0,,7,1,1,,0,,6,0,1,421,4,6
12001000138040130121,12001000138040130121.01,4o45,5958.3798828125,1,27,2,1,8,1,1,7,1,1,4,1,1,3,1,0,,0,,,0,,1,0,0,7,1,0,7,1,1,3,1,0,10,1,1,3,1,1,6,0,1,421,4,9
12001000138040220021,12001000138040220021.01,4o45,2674.280029296875,1,36,2,1,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,,0,,3,1,1,,0,,,0,,421,4,1
12001000138040220031,12001000138040220031.01,4o45,1652.6700439453125,2,26,2,1,3,0,1,,0,,,0,,,0,,1,0,0,,0,,,0,,3,1,0,7,1,1,,0,,4,1,1,3,1,1,1,0,1,421,4,4
12001000138040220041,12001000138040220041.01,4o45,1125.02001953125,2,91,2,1,2,0,1,5.5,1,1,3,1,1,,0,,1,0,0,,0,,3,1,0,7,1,0,7,1,1,,0,,3,1,1,3,1,1,6,0,1,421,4,7
12001000138040220051,12001000138040220051.02,4o45,3305.35009765625,2,25,2,2,7,1,1,4,1,1,10,1,1,,0,,,0,,1,0,0,3,1,0,19,1,0,7,1,1,,0,,3,1,1,3,1,1,1,0,1,421,4,8
12001000138040310051,12001000138040310051.01,4o45,11160.1396484375,1,30,2,1,19.5,1,1,10,1,1,13,1,1,3,1,0,9,1,0,1,0,0,6,1,0,16.5,1,0,7,1,1,3,1,0,8.5,1,1,5.5,1,1,16,1,1,421,4,12
12001000138040310121,12001000138040310121.02,4o45,11160.1396484375,1,23,2,2,12,1,1,5.5,1,1,4,1,1,3,1,0,,0,,3,1,0,3,1,0,17,1,0,7,1,1,,0,,6,1,1,3,1,1,10,1,1,421,4,11
12001000138040310221,12001000138040310221.02,4o45,4932.4599609375,2,42,2,2,4,0,1,3,1,1,3,1,1,,0,,1,0,0,3,1,0,1,0,0,5.5,1,0,7,1,1,,0,,3,1,1,3,1,1,15,1,1,421,4,8
12007000103770030011,12007000103770030011.03,4o64,19586.349609375,1,20,2,3,10,1,1,,0,,1,0,1,,0,,6,1,0,3,1,0,,0,,7,1,0,7,1,1,7,1,0,1,0,1,,0,,1,0,1,422,4,6
12007000103770030051,12007000103770030051.01,4o64,3287.18994140625,1,69,2,1,,0,,6,1,1,2,0,1,,0,,,0,,,0,,3,1,0,7,1,0,7,1,1,,0,,4,1,1,3,1,1,,0,,422,4,6
12007000103770030061,12007000103770030061.02,4o64,6230.2998046875,2,55,2,2,3,0,1,6,1,1,6.5,1,1,,0,,,0,,,0,,6,1,0,6,1,0,7,1,1,,0,,6,1,1,5.5,1,1,9,1,1,422,4,8
12007000103770050021,12007000103770050021.02,4o64,2024.4100341796875,2,48,2,2,8,1,1,1,0,1,,0,,3,1,0,1,0,0,,0,,,0,,6,1,0,7,1,1,,0,,,0,,1,0,1,,0,,422,4,4
12007000103770110011,12007000103770110011.01,4o64,2900.139892578125,2,42,2,1,6,0,1,7,1,1,5,1,1,,0,,,0,,1,0,0,3,1,0,7,1,0,7,1,1,,0,,3,1,1,,0,,3,0,1,422,4,6
12007000103770150011,12007000103770150011.01,4o64,9636.2001953125,2,35,2,1,3,0,1,,0,,4,1,1,,0,,,0,,1,0,0,3,1,0,8,1,0,7,1,1,4,1,0,1,0,1,4,1,1,,0,,422,4,6
12007000103770150041,12007000103770150041.01,4o64,7626.27001953125,1,69,2,1,1,0,1,3,1,1,2,0,1,,0,,,0,,1,0,0,4,1,0,2,0,0,7,1,1,,0,,3,1,1,1,0,1,,0,,422,4,4
12007000103770150051,12007000103770150051.01,4o64,6231.3798828125,2,28,2,1,3,0,1,1,0,1,5,1,1,,0,,1,0,0,5.5,1,0,1,0,0,8.5,1,0,7,1,1,5.5,1,0,,0,,7,1,1,4,0,1,422,4,6
12007000103770210011,12007000103770210011.02,4o64,4239.02978515625,2,31,2,2,10,1,1,8,1,1,3,1,1,4,1,0,1,0,0,1,0,0,,0,,1,0,0,7,1,1,3,1,0,,0,,3,1,1,21,1,1,422,4,8
12007000103770210031,12007000103770210031.01,4o64,2593.969970703125,1,80,2,1,10,1,1,,0,,,0,,,0,,,0,,,0,,,0,,7,1,0,7,1,1,,0,,,0,,,0,,6,0,1,422,4,3
12007000103770210041,12007000103770210041.01,4o64,3513.8701171875,1,50,2,1,5,0,1,3,1,1,15,1,1,,0,,,0,,6,1,0,,0,,6.5,1,0,7,1,1,4,1,0,6,1,1,4,1,1,,0,,422,4,8
12007000103770260051,12007000103770260051.02,4o64,8092.7001953125,2,32,2,2,2,0,1,6,1,1,2,0,1,,0,,,0,,,0,,1,0,0,,0,,,0,,,0,,3,1,1,,0,,1,0,1,422,4,2
12007000103770260061,12007000103770260061.01,4o64,6257.27001953125,2,53,2,1,3,0,1,,0,,2,0,1,2,0,0,1,0,0,,0,,,0,,1,0,0,7,1,1,,0,,,0,,1,0,1,,0,,422,4,1
12007000103770260091,12007000103770260091.02,4o64,6257.27001953125,2,37,2,2,14,1,1,7,1,1,1,0,1,,0,,,0,,,0,,3,1,0,7,1,0,7,1,1,7,1,0,,0,,,0,,,0,,422,4,6
12007000103770260111,12007000103770260111.03,4o64,29506.7109375,1,24,2,3,35,1,1,,0,,5,1,1,3,1,0,2,0,0,1,0,0,1,0,0,10,1,0,3,0,1,1,0,0,3,1,1,3,1,1,31,1,1,422,4,7
12007000103770260131,12007000103770260131.02,4o64,29506.7109375,1,22,2,2,3,0,1,,0,,12,1,1,1,0,0,,0,,,0,,4,1,0,6.5,1,0,7,1,1,,0,,4,1,1,1,0,1,2,0,1,422,4,5
12011000104200020011,12011000104200020011.01,4o63,1857.8299560546875,1,71,2,1,14,1,1,6.5,1,1,7,1,1,,0,,1,0,0,,0,,7,1,0,12.5,1,0,7,1,1,3,1,0,3,1,1,3,1,1,10,1,1,422,4,10
12011000104200020021,12011000104200020021.02,4o63,6180.9501953125,2,66,2,2,18.5,1,1,7,1,1,4,1,1,,0,,,0,,,0,,,0,,10,1,0,7,1,1,5.5,1,0,6,1,1,7,1,1,9,1,1,422,4,9
12011000104200020031,12011000104200020031.01,4o63,3036.0400390625,2,30,2,1,20.5,1,1,8,1,1,7.5,1,1,,0,,1,0,0,3,1,0,6,1,0,17,1,0,7,1,1,14,1,0,7,1,1,3,1,1,19,1,1,422,4,11
12011000104200020041,12011000104200020041.01,4o63,7550.009765625,1,56,2,1,7,1,1,4,1,1,9,1,1,1,0,0,4,1,0,1,0,0,11,1,0,17,1,0,7,1,1,,0,,5.5,1,1,3,1,1,9,1,1,422,4,10
12011000104200050011,12011000104200050011.02,4o63,20801.259765625,2,69,2,2,21.5,1,1,,0,,16,1,1,,0,,2,0,0,7,1,0,13,1,0,4,1,0,7,1,1,13,1,0,3,1,1,3,1,1,22,1,1,422,4,10
12011000104200050021,12011000104200050021.01,4o63,7900.1298828125,2,51,2,1,11,1,1,6,1,1,13,1,1,,0,,,0,,,0,,,0,,14,1,0,7,1,1,,0,,4,1,1,3,1,1,7,1,1,422,4,8
12011000104200050041,12011000104200050041.01,4o63,10217.4404296875,2,22,2,1,3,0,1,1,0,1,4,1,1,,0,,1,0,0,3,1,0,10,1,0,7,1,0,7,1,1,6.5,1,0,4,1,1,1,0,1,,0,,422,4,7
12011000104200050061,12011000104200050061.01,4o63,10217.4404296875,2,23,2,1,22.5,1,1,,0,,3,1,1,,0,,,0,,,0,,,0,,7,1,0,7,1,1,,0,,,0,,,0,,23,1,1,422,4,5
12011000104200080061,12011000104200080061.02,4o63,2134.06005859375,2,59,2,2,5.5,0,1,5.5,1,1,2,0,1,3,1,0,,0,,11,1,0,8.5,1,0,8,1,0,7,1,1,3,1,0,,0,,3,1,1,,0,,422,4,8
12011000104200080071,12011000104200080071.01,4o63,1143.93994140625,1,36,2,1,9.5,1,1,14,1,1,3,1,1,1,0,0,1,0,0,,0,,7,1,0,6,1,0,7,1,1,,0,,,0,,1,0,1,,0,,422,4,6
12011000104200130011,12011000104200130011.01,4o63,4389.5400390625,1,49,2,1,14,1,1,6.5,1,1,4,1,1,3,1,0,,0,,,0,,1,0,0,14,1,0,7,1,1,,0,,7,1,1,,0,,,0,,422,4,7
12011000104200130021,12011000104200130021.01,4o63,1796.7900390625,2,99,2,1,20,1,1,4,1,1,2,0,1,,0,,1,0,0,3,1,0,7,1,0,1,0,0,7,1,1,,0,,,0,,3,1,1,19,1,1,422,4,7
