folio_sel,intp,dias1,gpo_diversidad1,dias2,gpo_diversidad2,dias3,gpo_diversidad3,dias4,gpo_diversidad4,dias5,gpo_diversidad5,dias6,gpo_diversidad6,dias7,gpo_diversidad7,dias8,gpo_diversidad8,dias9,gpo_diversidad9,dias10,gpo_diversidad10,dias11,gpo_diversidad11,dias12,gpo_diversidad12,dias13,gpo_diversidad13,entidad,desc_ent,munici,locali,est_var,region,code_upm,ponde_f,sexo,edad,emb,r_estrato,area,diversidad
27006000500419990061,4,8,1,11,1,4,1,0,0,0,0,14,1,3,1,11,1,7,1,5.5,1,3,1,6,1,4,0,27,TABASCO,006,0005,27001,4,4o27,1791.010009765625,1,13,,1,1,10
27006000500419990091,5,0,0,1,0,3,1,0,0,4,1,3,1,1,0,22,1,3,0,5.5,1,0,0,1,0,0,0,27,TABASCO,006,0005,27001,4,4o27,2125.52001953125,1,15,,1,1,5
27006000500419990111,3,3,0,3,1,5,1,2,0,3,1,10,1,1,0,8,1,3,0,1,0,3,1,3,1,4,0,27,TABASCO,006,0005,27001,4,4o27,18728.869140625,1,19,,1,1,7
27006004900419990021,4,9,1,6,1,2,0,3,1,1,0,1,0,3,1,7,1,7,1,0,0,0,0,1,0,3,0,27,TABASCO,006,0049,27001,4,4o27,3133.719970703125,1,14,,1,1,6
27006004900419990041,4,9,1,0,0,2,0,0,0,3,1,10,1,1,0,9,1,7,1,0,0,0,0,0,0,5,0,27,TABASCO,006,0049,27001,4,4o27,6267.4501953125,1,14,,1,1,5
27006004900419990061,2,6,0,2,0,5,1,0,0,1,0,2,0,1,0,10,1,7,1,1,0,0,0,1,0,15,1,27,TABASCO,006,0049,27001,4,4o27,3133.719970703125,1,13,,1,1,4
27006004900419990081,3,20,1,7,1,4,1,3,1,3,1,20,1,3,1,12,1,7,1,7,1,7,1,7,1,9,1,27,TABASCO,006,0049,27001,4,4o27,6267.4501953125,1,13,,1,1,13
27006004900419990151,5,11.5,1,4,1,8,1,1,0,1,0,7,1,3,1,7,1,7,1,1,0,3,1,1,0,6,0,27,TABASCO,006,0049,27001,4,4o27,10195.0703125,2,12,4,1,1,8
27006006600419990031,4,11,1,10,1,3,1,0,0,4,1,0,0,1,0,14,1,7,1,0,0,0,0,0,0,0,0,27,TABASCO,006,0066,27001,4,4o27,4532.7998046875,2,15,4,1,1,6
27006006600419990041,6,8,1,7,1,3,1,1,0,3,1,0,0,6,1,15,1,7,1,2,0,1,0,2,0,0,0,27,TABASCO,006,0066,27001,4,4o27,915.1799926757812,2,12,4,1,1,7
27006006600419990051,3,0,0,3,1,3,1,0,0,0,0,0,0,1,0,1,0,7,1,0,0,0,0,1,0,0,0,27,TABASCO,006,0066,27001,4,4o27,2206.22998046875,1,17,,1,1,3
27006006600419990081,3,0,0,14,1,0,0,0,0,0,0,4,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,27,TABASCO,006,0066,27001,4,4o27,2436.68994140625,2,16,4,1,1,2
27006006600419990101,4,4,0,6,1,3,1,0,0,1,0,4,1,4,1,9,1,7,1,0,0,0,0,3,1,1,0,27,TABASCO,006,0066,27001,4,4o27,1687.8299560546875,1,14,,1,1,7
27006006600419990121,4,0,0,0,0,4,1,0,0,3,1,6,1,0,0,10,1,0,0,0,0,0,0,3,1,0,0,27,TABASCO,006,0066,27001,4,4o27,1687.8299560546875,1,14,,1,1,5
27006006600419990161,2,2,0,3,1,3,1,0,0,0,0,4,1,0,0,11,1,0,0,0,0,0,0,3,1,0,0,27,TABASCO,006,0066,27001,4,4o27,843.9099731445312,1,12,,1,1,5
270130001014A0020011,1,11,1,0,0,7,1,0,0,0,0,4,1,2,0,7.5,1,7,1,7,1,3,1,4,1,17,1,27,TABASCO,013,0001,27002,4,4o81,13062.5302734375,2,19,4,3,2,9
270130001014A0020161,3,3,0,3,1,7,1,0,0,0,0,0,0,7,1,10,1,7,1,0,0,3,1,3,1,3,0,27,TABASCO,013,0001,27002,4,4o81,1969.5,1,14,,3,2,7
270130001014A0020381,5,7,1,7,1,1,0,0,0,0,0,0,0,0,0,4,1,7,1,0,0,7,1,7,1,0,0,27,TABASCO,013,0001,27002,4,4o81,1969.5,1,13,,3,2,6
270130001014A0020451,3,1,0,3,1,1,0,3,1,5,1,9,1,1,0,7,1,7,1,3,1,3,1,3,1,9,1,27,TABASCO,013,0001,27002,4,4o81,3474.679931640625,1,19,,3,2,10
270130001014A0050141,3,4,0,1,0,6,1,1,0,4,1,0,0,1,0,11,1,7,1,1,0,1,0,3,1,1,0,27,TABASCO,013,0001,27002,4,4o81,4637.7099609375,1,19,,3,2,5
270130001014A0070911,3,0,0,6,1,1,0,0,0,4,1,1,0,2,0,2,0,7,1,0,0,0,0,6,1,0,0,27,TABASCO,013,0001,27002,4,4o81,18437.8203125,1,13,,3,2,4
270130001014A0140061,2,10,1,3,1,3,1,0,0,3,1,8,1,0,0,6,1,7,1,0,0,8.5,1,0,0,0,0,27,TABASCO,013,0001,27002,4,4o81,5618.85009765625,1,16,,3,2,8
270130001014A0330021,4,6,0,8,1,2,0,3,1,2,0,2,0,0,0,7,1,7,1,7,1,7,1,1,0,7,1,27,TABASCO,013,0001,27002,4,4o81,22166.580078125,1,14,,3,2,7
28013003900559990031,2,7,1,6,1,0,0,0,0,1,0,3,1,1,0,3,1,7,1,0,0,3,1,3,1,3,0,28,TAMAULIPAS,013,0039,28001,1,1o25,620.8200073242188,2,15,4,1,1,7
28013003900559990061,2,3,0,3,1,1,0,6,1,0,0,3,1,6,1,9,1,7,1,1,0,1,0,3,1,0,0,28,TAMAULIPAS,013,0039,28001,1,1o25,1186.4100341796875,1,18,,1,1,7
28013003900559990081,3,0,0,0,0,3,1,6,1,4,1,0,0,3,1,11.5,1,7,1,0,0,7,1,3,1,3,0,28,TAMAULIPAS,013,0039,28001,1,1o25,1241.6500244140625,2,15,4,1,1,8
28013003900559990091,3,3,0,12.5,1,0,0,4,1,1,0,0,0,3,1,1,0,7,1,3,1,7,1,3,1,10,1,28,TAMAULIPAS,013,0039,28001,1,1o25,620.0900268554688,1,15,,1,1,8
28013003900559990121,3,11,1,4,1,1,0,3,1,0,0,6,1,1,0,10,1,7,1,0,0,1,0,7,1,1,0,28,TAMAULIPAS,013,0039,28001,1,1o25,628.0800170898438,2,16,4,1,1,7
28013003900559990141,4,3,0,7.5,1,1,0,0,0,1,0,1,0,0,0,3,1,7,1,0,0,2,0,3,1,7,1,28,TAMAULIPAS,013,0039,28001,1,1o25,628.0800170898438,2,19,4,1,1,5
28013012100559990011,2,4,0,7,1,3,1,3,1,2,0,7,1,0,0,10,1,0,0,0,0,3,1,3,1,6,0,28,TAMAULIPAS,013,0121,28001,1,1o25,923.5999755859375,2,12,4,1,1,7
28013012100559990021,2,14,1,3,1,2,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,28,TAMAULIPAS,013,0121,28001,1,1o25,923.5999755859375,2,13,4,1,1,2
28013012100559990041,5,0,0,5.5,1,0,0,0,0,0,0,0,0,3,1,1,0,7,1,0,0,3,1,3,1,0,0,28,TAMAULIPAS,013,0121,28001,1,1o25,850.739990234375,1,13,,1,1,5
28013012100559990051,3,1,0,0,0,0,0,1,0,1,0,4,1,0,0,10,1,7,1,0,0,7,1,3,1,0,0,28,TAMAULIPAS,013,0121,28001,1,1o25,850.739990234375,1,13,,1,1,5
28013012100559990071,2,2,0,0,0,1,0,0,0,1,0,3,1,0,0,13.5,1,7,1,0,0,3,1,0,0,0,0,28,TAMAULIPAS,013,0121,28001,1,1o25,461.79998779296875,2,12,4,1,1,4
28013012100559990101,3,1,0,0,0,3,1,0,0,4,1,4,1,1,0,11,1,7,1,1,0,0,0,3,1,3,0,28,TAMAULIPAS,013,0121,28001,1,1o25,850.739990234375,1,14,,1,1,6
28013012100559990111,3,6,0,8.5,1,9,1,0,0,7,1,17,1,3,1,4,1,7,1,0,0,0,0,5.5,1,0,0,28,TAMAULIPAS,013,0121,28001,1,1o25,923.5999755859375,2,13,4,1,1,8
28013012100559990121,2,13,1,3,1,0,0,0,0,3,1,12,1,7,1,7,1,7,1,0,0,10,1,3,1,6,0,28,TAMAULIPAS,013,0121,28001,1,1o25,461.79998779296875,2,12,4,1,1,9
28013012100559990131,5,1,0,7,1,3,1,0,0,0,0,2,0,0,0,7,1,7,1,0,0,10,1,7,1,0,0,28,TAMAULIPAS,013,0121,28001,1,1o25,1276.0999755859375,1,12,,1,1,6
28013013100559990051,2,4,0,0,0,1,0,0,0,0,0,0,0,1,0,6,1,0,0,0,0,0,0,7,1,0,0,28,TAMAULIPAS,013,0131,28001,1,1o25,622.5399780273438,2,15,4,1,1,2
28013013100559990081,3,0,0,3,1,2,0,1,0,0,0,6,1,6,1,10,1,7,1,0,0,6,1,3,1,1,0,28,TAMAULIPAS,013,0131,28001,1,1o25,341.20001220703125,2,12,4,1,1,7
28013013100559990121,3,3,0,3,1,3,1,6,1,2,0,0,0,1,0,13,1,7,1,1,0,6,1,3,1,6,0,28,TAMAULIPAS,013,0131,28001,1,1o25,314.2799987792969,1,14,,1,1,7
28013013100559990131,4,8,1,4,1,6,1,0,0,5,1,1,0,3,1,13,1,7,1,0,0,3,1,1,0,4,0,28,TAMAULIPAS,013,0131,28001,1,1o25,628.5599975585938,1,12,,1,1,8
28013013100559990141,2,7,1,3,1,0,0,1,0,1,0,4,1,2,0,11,1,7,1,0,0,3,1,0,0,1,0,28,TAMAULIPAS,013,0131,28001,1,1o25,341.20001220703125,2,13,4,1,1,6
28017000603219010081,2,0,0,6,1,0,0,0,0,1,0,12,1,3,1,7,1,7,1,3,1,0,0,0,0,3,0,28,TAMAULIPAS,017,0006,28001,1,1o96,1082.8900146484375,2,16,4,1,1,6
28017000603219010101,3,4,0,8,1,0,0,0,0,0,0,6,1,0,0,14,1,3,0,0,0,0,0,0,0,0,0,28,TAMAULIPAS,017,0006,28001,1,1o96,1069.1099853515625,1,15,,1,1,3
28017000603219010131,2,0,0,0,0,4,1,0,0,1,0,6.5,1,0,0,7,1,7,1,0,0,1,0,0,0,1,0,28,TAMAULIPAS,017,0006,28001,1,1o96,293.3299865722656,2,13,4,1,1,4
28017000603219010141,2,7,1,6,1,1,0,6,1,0,0,1,0,3,1,7,1,7,1,3,1,5.5,1,3,1,7,1,28,TAMAULIPAS,017,0006,28001,1,1o96,541.4400024414062,2,16,4,1,1,10
28017004403219020041,4,2,0,3,1,1,0,0,0,0,0,0,0,0,0,7,1,7,1,1,0,3,1,0,0,4,0,28,TAMAULIPAS,017,0044,28001,1,1o96,361.2699890136719,2,12,4,1,1,4
28021007202359010011,3,11.5,1,8,1,3,1,3,1,2,0,0,0,0,0,3,1,7,1,0,0,3,1,3,1,3,0,28,TAMAULIPAS,021,0072,28001,1,1o98,158.4499969482422,2,12,4,1,1,8
28021007202359010031,3,1,0,8,1,4,1,0,0,1,0,7,1,1,0,3,1,7,1,0,0,7,1,0,0,0,0,28,TAMAULIPAS,021,0072,28001,1,1o98,145.9499969482422,1,13,,1,1,6
28021007202359010041,3,0,0,7,1,7,1,0,0,1,0,6,1,3,1,6,1,7,1,0,0,10,1,1,0,3,0,28,TAMAULIPAS,021,0072,28001,1,1o98,145.9499969482422,1,13,,1,1,7
28021007202359010051,4,4,0,3,1,3,1,0,0,2,0,1,0,1,0,7,1,7,1,0,0,7,1,3,1,0,0,28,TAMAULIPAS,021,0072,28001,1,1o98,288.760009765625,1,15,,1,1,6
28021007202359010071,3,10,1,3,1,3,1,3,1,0,0,4,1,0,0,5.5,1,7,1,0,0,0,0,3,1,6,0,28,TAMAULIPAS,021,0072,28001,1,1o98,292.4800109863281,2,18,4,1,1,8
28021007202359010081,3,1,0,0,0,0,0,0,0,3,1,0,0,0,0,3,1,7,1,0,0,1,0,0,0,0,0,28,TAMAULIPAS,021,0072,28001,1,1o98,145.9499969482422,1,13,,1,1,3
28021007202359010091,2,14,1,1,0,2,0,3,1,0,0,1,0,1,0,4,1,7,1,3,1,0,0,3,1,0,0,28,TAMAULIPAS,021,0072,28001,1,1o98,292.4800109863281,2,17,4,1,1,6
28021007202359010101,3,3,0,6,1,3,1,0,0,0,0,0,0,3,1,8,1,7,1,3,1,0,0,5.5,1,9,1,28,TAMAULIPAS,021,0072,28001,1,1o98,577.52001953125,1,15,,1,1,8
28021007202359010111,3,3,0,8,1,1,0,0,0,0,0,0,0,4,1,3,1,7,1,0,0,0,0,0,0,0,0,28,TAMAULIPAS,021,0072,28001,1,1o98,316.9100036621094,2,13,4,1,1,4
28021015002359020051,2,0,0,7,1,3,1,0,0,3,1,7,1,1,0,6,1,7,1,0,0,0,0,3,1,6,0,28,TAMAULIPAS,021,0150,28001,1,1o98,533.1500244140625,1,17,,1,1,7
28021015002359020061,3,0,0,0,0,0,0,3,1,0,0,3,1,3,1,6,1,7,1,0,0,0,0,1,0,0,0,28,TAMAULIPAS,021,0150,28001,1,1o98,76.44999694824219,2,13,4,1,1,5
28021015002359020071,3,21,1,3,1,4,1,0,0,9,1,11,1,4,1,6,1,7,1,1,0,0,0,5.5,1,7,1,28,TAMAULIPAS,021,0150,28001,1,1o98,141.1199951171875,2,17,4,1,1,10
28021015002359020091,4,0,0,7,1,2,0,0,0,0,0,0,0,0,0,7,1,7,1,0,0,6,1,0,0,0,0,28,TAMAULIPAS,021,0150,28001,1,1o98,533.1500244140625,1,19,,1,1,4
28021015002359020111,3,0,0,3,1,0,0,3,1,0,0,0,0,3,1,6,1,3,0,0,0,0,0,3,1,0,0,28,TAMAULIPAS,021,0150,28001,1,1o98,266.5799865722656,1,17,,1,1,5
28021031002359030021,2,5,0,0,0,4,1,0,0,3,1,11,1,4,1,17,1,7,1,0,0,8,1,3,1,0,0,28,TAMAULIPAS,021,0310,28001,1,1o98,533.1599731445312,1,12,,1,1,8
28021031002359030071,3,12,1,0,0,9,1,0,0,1,0,9,1,0,0,15,1,7,1,3,1,7,1,0,0,7,1,28,TAMAULIPAS,021,0310,28001,1,1o98,1068.43994140625,2,19,4,1,1,8
28021031002359030121,5,6,0,8.5,1,1,0,0,0,3,1,0,0,0,0,5.5,1,7,1,0,0,0,0,0,0,4,0,28,TAMAULIPAS,021,0310,28001,1,1o98,533.1599731445312,1,12,,1,1,4
28022000134870030251,3,3,0,7,1,1,0,1,0,0,0,7,1,6,1,3,1,7,1,0,0,0,0,3,1,0,0,28,TAMAULIPAS,022,0001,28002,1,1o58,7615.7001953125,1,16,,2,2,6
28022000134870030371,3,1,0,8.5,1,5,1,0,0,6,1,1,0,3,1,3,1,7,1,3,1,0,0,3,1,0,0,28,TAMAULIPAS,022,0001,28002,1,1o58,15231.400390625,1,18,,2,2,8
28022000134870030481,2,6,0,3,1,4,1,3,1,0,0,4,1,0,0,7,1,7,1,1,0,0,0,0,0,0,0,28,TAMAULIPAS,022,0001,28002,1,1o58,7918.41015625,2,14,4,2,2,6
28022000134870030601,2,3,0,0,0,0,0,0,0,1,0,0,0,0,0,7,1,5.5,0,0,0,3,1,3,1,3,0,28,TAMAULIPAS,022,0001,28002,1,1o58,7918.41015625,2,13,4,2,2,3
28022000134870050191,2,9.5,1,7,1,6,1,0,0,0,0,0,0,0,0,0,0,7,1,0,0,1,0,7,1,1,0,28,TAMAULIPAS,022,0001,28002,1,1o58,6343.830078125,1,15,,2,2,5
28022000134870050251,3,0,0,6,1,4,1,0,0,3,1,0,0,0,0,7,1,7,1,1,0,0,0,3,1,0,0,28,TAMAULIPAS,022,0001,28002,1,1o58,4482.47998046875,2,19,4,2,2,6
28022000134870080011,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,28,TAMAULIPAS,022,0001,28002,1,1o58,4972.3701171875,2,13,,2,2,1
28022000134870080171,3,1,0,8.5,1,6.5,1,0,0,0,0,0,0,4,1,0,0,7,1,3,1,10,1,3,1,6,0,28,TAMAULIPAS,022,0001,28002,1,1o58,5855.22021484375,1,12,,2,2,7
28022000134870110011,2,8,1,6,1,2,0,0,0,5.5,1,3,1,0,0,7,1,7,1,0,0,0,0,3,1,0,0,28,TAMAULIPAS,022,0001,28002,1,1o58,13081.4599609375,2,15,4,2,2,7
28022000134870170011,2,3,0,3,1,0,0,0,0,2,0,2,0,3,1,6,1,7,1,7,1,3,1,1,0,0,0,28,TAMAULIPAS,022,0001,28002,1,1o58,13448.0703125,1,12,,2,2,6
28022000134870170131,2,3,0,10,1,1,0,1,0,1,0,9,1,5.5,1,7,1,7,1,0,0,3,1,7,1,0,0,28,TAMAULIPAS,022,0001,28002,1,1o58,26606.609375,1,15,,2,2,7
28022000134870170251,3,1,0,0,0,1,0,3,1,0,0,4,1,2,0,10,1,7,1,0,0,0,0,5.5,1,0,0,28,TAMAULIPAS,022,0001,28002,1,1o58,21967.55078125,1,18,,2,2,5
28022000134870170601,3,7,1,1,0,0,0,0,0,2,0,6,1,10,1,2,0,7,1,3,1,6,1,1,0,1,0,28,TAMAULIPAS,022,0001,28002,1,1o58,11420.3701171875,2,14,4,2,2,6
28022000134870210101,2,0,0,0,0,1,0,0,0,1,0,3,1,1,0,5,1,7,1,3,1,1,0,1,0,0,0,28,TAMAULIPAS,022,0001,28002,1,1o58,6895.759765625,1,14,,2,2,4
28022000134870210271,2,5,0,4,1,1,0,0,0,1,0,4,1,1,0,1,0,7,1,1,0,2,0,3,1,1,0,28,TAMAULIPAS,022,0001,28002,1,1o58,20687.26953125,1,14,,2,2,4
28022015011039990021,3,4,0,7,1,0,0,0,0,0,0,3,1,0,0,1,0,7,1,0,0,0,0,3,1,3,0,28,TAMAULIPAS,022,0150,28001,1,1o26,5558.97998046875,2,15,4,1,1,4
28022015011039990041,3,2,0,3,1,3,1,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,28,TAMAULIPAS,022,0150,28001,1,1o26,1874.6400146484375,2,17,4,1,1,3
28022015011039990091,3,10,1,0,0,4,1,7,1,1,0,8,1,1,0,14,1,7,1,6,1,0,0,7,1,3,0,28,TAMAULIPAS,022,0150,28001,1,1o26,935.4600219726562,1,13,,1,1,8
28022015011039990121,3,6,0,0,0,3,1,0,0,6,1,6,1,3,1,0,0,7,1,3,1,0,0,0,0,1,0,28,TAMAULIPAS,022,0150,28001,1,1o26,1015.5800170898438,2,13,4,1,1,6
28022015011039990131,5,3,0,0,0,4,1,0,0,3,1,9,1,1,0,2,0,7,1,0,0,7,1,3,1,3,0,28,TAMAULIPAS,022,0150,28001,1,1o26,1015.5800170898438,2,14,4,1,1,6
28022015011039990141,2,16,1,3,1,3,1,0,0,2,0,1,0,0,0,3,1,7,1,0,0,7,1,3,1,7,1,28,TAMAULIPAS,022,0150,28001,1,1o26,1874.6400146484375,2,17,4,1,1,8
28022015811039990041,2,2,0,0,0,5,1,0,0,2,0,3,1,1,0,8,1,7,1,0,0,3,1,7,1,0,0,28,TAMAULIPAS,022,0158,28001,1,1o26,935.4600219726562,1,13,,1,1,6
28022015811039990051,3,4,0,3,1,4,1,0,0,3,1,3,1,6,1,14,1,7,1,0,0,10,1,3,1,7,1,28,TAMAULIPAS,022,0158,28001,1,1o26,2031.1700439453125,2,14,4,1,1,10
28022015811039990111,3,12,1,3,1,1,0,3,1,3,1,6,1,2,0,3,1,7,1,6,1,3,1,3,1,3,0,28,TAMAULIPAS,022,0158,28001,1,1o26,3541.1201171875,1,17,,1,1,10
28022015811039990121,2,0,0,3,1,7,1,3,1,3,1,6,1,3,1,10,1,7,1,0,0,1,0,3,1,4,0,28,TAMAULIPAS,022,0158,28001,1,1o26,3749.27001953125,2,18,4,1,1,9
28022016711039990031,3,0,0,2,0,2,0,3,1,2,0,3,1,0,0,4,1,7,1,0,0,1,0,3,1,0,0,28,TAMAULIPAS,022,0167,28001,1,1o26,734.6599731445312,2,12,4,1,1,5
28022016711039990061,4,0,0,9,1,4,1,0,0,8,1,7,1,7,1,6,1,7,1,0,0,6,1,3,1,9,1,28,TAMAULIPAS,022,0167,28001,1,1o26,676.7000122070312,1,13,,1,1,10
28022016711039990101,4,1,0,7,1,2,0,0,0,2,0,4,1,1,0,12,1,7,1,0,0,0,0,1,0,0,0,28,TAMAULIPAS,022,0167,28001,1,1o26,734.6599731445312,2,13,4,1,1,4
28027000120190150071,3,11,1,14,1,0,0,6,1,4,1,9,1,4,1,13,1,7,1,1,0,0,0,7,1,10,1,28,TAMAULIPAS,027,0001,28002,1,1o59,3805.360107421875,2,14,4,2,2,10
28027000120190230071,2,0,0,3,1,3,1,3,1,1,0,6,1,3,1,13,1,7,1,6,1,0,0,3,1,6,0,28,TAMAULIPAS,027,0001,28002,1,1o59,4069.669921875,1,16,,2,2,9
28027000120190290031,3,2,0,0,0,3,1,0,0,1,0,6,1,14,1,0,0,7,1,1,0,10,1,1,0,4,0,28,TAMAULIPAS,027,0001,28002,1,1o59,6381.72998046875,1,12,,2,2,5
28027000120190370161,3,1,0,3,1,8.5,1,3,1,0,0,3,1,3,1,10,1,7,1,0,0,7,1,3,1,3,0,28,TAMAULIPAS,027,0001,28002,1,1o59,28636.69921875,2,16,4,2,2,9
28032000133750010061,2,0,0,0,0,2,0,3,1,0,0,1,0,0,0,7,1,7,1,3,1,0,0,1,0,7,1,28,TAMAULIPAS,032,0001,28002,1,1a43,18929.7890625,1,18,,1,2,5
28032000133750030011,3,2,0,0,0,5,1,0,0,2,0,1,0,1,0,4,1,7,1,0,0,1,0,4,1,0,0,28,TAMAULIPAS,032,0001,28002,1,1a43,13259.009765625,1,19,,1,2,4
28032000133750030121,3,3,0,0,0,1,0,0,0,2,0,1,0,3,1,4,1,5.5,0,1,0,3,1,0,0,1,0,28,TAMAULIPAS,032,0001,28002,1,1a43,27572.08984375,2,13,4,1,2,3
28032000133750040011,4,6,0,0,0,5,1,0,0,0,0,7,1,1,0,3,1,7,1,1,0,0,0,0,0,1,0,28,TAMAULIPAS,032,0001,28002,1,1a43,8159.39013671875,1,17,,1,2,4
28032000133750040041,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,7,1,1,0,0,0,1,0,3,0,28,TAMAULIPAS,032,0001,28002,1,1a43,13965.6796875,2,16,4,1,2,2
28032000133750050061,3,3,0,6,1,1,0,3,1,2,0,0,0,0,0,10,1,7,1,0,0,2,0,3,1,1,0,28,TAMAULIPAS,032,0001,28002,1,1a43,42525.51171875,2,16,4,1,2,5
28038000103020030041,3,14,1,6,1,1,0,0,0,0,0,0,0,0,0,7,1,7,1,2,0,4,1,0,0,0,0,28,TAMAULIPAS,038,0001,28002,1,1o84,3054.169921875,1,16,,3,2,5
28038000103020030091,2,6,0,0,0,1,0,3,1,1,0,0,0,0,0,2,0,7,1,3,1,7,1,0,0,3,0,28,TAMAULIPAS,038,0001,28002,1,1o84,5227.5400390625,2,16,4,3,2,4
28038000103020030131,2,6,0,3,1,1,0,0,0,3,1,9.5,1,1,0,1,0,0,0,1,0,6,1,1,0,3,0,28,TAMAULIPAS,038,0001,28002,1,1o84,3739.39990234375,1,12,,3,2,4
28038000103020200051,3,0,0,7,1,5,1,3,1,0,0,8.5,1,0,0,11,1,7,1,3,1,7,1,3,1,0,0,28,TAMAULIPAS,038,0001,28002,1,1o84,3229.85009765625,2,12,4,3,2,9
28038000103020200091,3,6,0,3,1,0,0,0,0,0,0,3,1,3,1,3,1,3,0,0,0,10,1,3,1,4,0,28,TAMAULIPAS,038,0001,28002,1,1o84,5316.89990234375,2,17,4,3,2,6
28038000103020260851,5,1,0,0,0,3,1,3,1,2,0,0,0,0,0,4,1,7,1,0,0,0,0,0,0,1,0,28,TAMAULIPAS,038,0001,28002,1,1o84,21709,2,14,4,3,2,4
28038000103020350071,3,10,1,3,1,3,1,3,1,3,1,4,1,0,0,6,1,7,1,2,0,7,1,3,1,6,0,28,TAMAULIPAS,038,0001,28002,1,1o84,3318.02001953125,1,17,,3,2,10
28038000103020350111,2,16,1,0,0,4,1,0,0,0,0,1,0,0,0,7,1,7,1,0,0,0,0,6.5,1,12,1,28,TAMAULIPAS,038,0001,28002,1,1o84,3318.02001953125,1,17,,3,2,6
28039001904949990041,4,0,0,0,0,0,0,3,1,2,0,3,1,3,1,7,1,7,1,1,0,3,1,3,1,3,0,28,TAMAULIPAS,039,0019,28001,1,1o24,796.3099975585938,2,17,4,1,1,7
28039001904949990051,5,3,0,3,1,1,0,1,0,1,0,3,1,3,1,2,0,7,1,0,0,3,1,3,1,1,0,28,TAMAULIPAS,039,0019,28001,1,1o24,796.3099975585938,2,18,4,1,1,6
28039001904949990061,2,14,1,7,1,1,0,0,0,0,0,7,1,7,1,14,1,7,1,1,0,7,1,0,0,6,0,28,TAMAULIPAS,039,0019,28001,1,1o24,796.3099975585938,2,16,4,1,1,7
28039001904949990081,4,4,0,14,1,0,0,0,0,0,0,0,0,0,0,8,1,7,1,4,1,0,0,3,1,3,0,28,TAMAULIPAS,039,0019,28001,1,1o24,398.1499938964844,2,17,4,1,1,5
28039001904949990121,3,4,0,7,1,1,0,3,1,0,0,6,1,1,0,3,1,7,1,0,0,3,1,3,1,3,0,28,TAMAULIPAS,039,0019,28001,1,1o24,215.6999969482422,2,13,4,1,1,7
28039004204949990081,2,6,0,10,1,2,0,1,0,1,0,5,1,1,0,6,1,7,1,3,1,7,1,3,1,5,0,28,TAMAULIPAS,039,0042,28001,1,1o24,2503.7900390625,1,16,,1,1,7
28039004204949990091,3,10,1,14,1,0,0,6,1,1,0,6,1,0,0,0,0,7,1,1,0,3,1,3,1,5,0,28,TAMAULIPAS,039,0042,28001,1,1o24,1988.22998046875,2,16,4,1,1,7
28039004204949990121,3,0,0,7,1,0,0,3,1,1,0,3,1,1,0,9.5,1,7,1,0,0,5.5,1,7,1,6,0,28,TAMAULIPAS,039,0042,28001,1,1o24,330.7200012207031,1,12,,1,1,7
28039004204949990131,3,1,0,0,0,0,0,0,0,1,0,15,1,0,0,7,1,7,1,0,0,0,0,0,0,0,0,28,TAMAULIPAS,039,0042,28001,1,1o24,718.0800170898438,2,14,4,1,1,3
28039007104949990061,2,1,0,10,1,0,0,3,1,0,0,0,0,0,0,7,1,7,1,0,0,0,0,3,1,3,0,28,TAMAULIPAS,039,0071,28001,1,1o24,1022.8099975585938,2,16,4,1,1,5
28039007104949990121,3,1,0,3,1,0,0,0,0,0,0,0,0,0,0,1,0,7,1,0,0,0,0,0,0,0,0,28,TAMAULIPAS,039,0071,28001,1,1o24,277.04998779296875,2,12,4,1,1,2
28039007104949990131,3,4,0,14,1,0,0,0,0,1,0,0,0,3,1,14,1,7,1,1,0,0,0,3,1,0,0,28,TAMAULIPAS,039,0071,28001,1,1o24,255.1999969482422,1,12,,1,1,5
28043000902289010031,4,0,0,7,1,3,1,3,1,0,0,0,0,0,0,10,1,7,1,0,0,0,0,3,1,3,0,28,TAMAULIPAS,043,0009,28001,1,1o97,327.9800109863281,1,19,,1,1,6
28043000902289010061,3,3,0,3,1,1,0,3,1,2,0,4,1,0,0,12,1,7,1,0,0,0,0,3,1,9,1,28,TAMAULIPAS,043,0009,28001,1,1o97,94.05999755859375,2,12,4,1,1,7
28043000902289010081,3,3,0,8,1,1,0,3,1,4,1,0,0,4,1,10,1,7,1,0,0,8,1,7,1,15,1,28,TAMAULIPAS,043,0009,28001,1,1o97,347.260009765625,2,16,4,1,1,9
28043000902289010091,4,20,1,4,1,0,0,0,0,1,0,8,1,3,1,4,1,7,1,4,1,9.5,1,1,0,9,1,28,TAMAULIPAS,043,0009,28001,1,1o97,173.2899932861328,1,12,,1,1,9
28043000902289010121,4,9,1,7,1,4,1,0,0,0,0,20,1,3,1,14,1,7,1,0,0,14,1,3,1,14,1,28,TAMAULIPAS,043,0009,28001,1,1o97,173.6300048828125,2,16,4,1,1,10
